"Sector","Year","DemandTWh","Zone","Scenario"
"Commercial",2027,73.4412536621094,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2027,13.7493124008179,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2027,0.290447503328323,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2028,48.4711074829102,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2028,74.5568313598633,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2028,13.7012367248535,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2028,0.302706867456436,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2029,49.8435821533203,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2029,75.9658737182617,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2029,13.655104637146,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2029,0.313216775655747,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2030,51.0143890380859,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2030,77.6374969482422,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2030,13.6728057861328,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2030,0.322976469993591,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2031,52.4608726501465,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2031,79.38671875,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2031,13.7504854202271,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2031,0.329688280820847,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2032,54.0415000915527,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2032,81.6522064208984,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2032,13.8283681869507,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2032,0.336347252130508,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2033,55.4785995483398,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2033,84.2460556030273,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2033,13.9226951599121,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2033,0.343242287635803,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2034,56.6272964477539,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2034,86.9211807250977,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2034,14.4307661056519,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2034,0.351961016654968,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2035,57.5746574401855,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2035,89.6198959350586,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2035,14.7403297424316,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2035,0.358362019062042,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2036,58.3805313110352,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2036,92.3667373657227,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2036,15.120810508728,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2036,0.364850789308548,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2037,59.0727043151855,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2037,94.9719314575195,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2037,15.4946994781494,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2037,0.369616806507111,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2038,59.6774559020996,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2038,97.5289688110352,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2038,15.2697315216065,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2038,0.374195247888565,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2039,60.3243827819824,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2039,100.121047973633,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2039,15.5554246902466,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2039,0.378106355667114,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2040,60.7999420166016,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2040,102.460350036621,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2040,15.8582096099853,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2040,0.383631885051727,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2041,61.1642112731934,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2041,104.538803100586,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2041,16.1421489715576,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2041,0.388395547866821,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2042,61.4545745849609,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2042,106.379051208496,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2042,16.382776260376,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2042,0.394220679998398,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2043,61.7459411621094,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2043,108.040054321289,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2043,16.5739765167236,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2043,0.398551851511002,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2044,62.0060539245605,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2044,109.559944152832,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2044,16.7703247070312,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2044,0.404007762670517,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2045,62.1977844238281,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2045,110.94066619873,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2045,17.0118541717529,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2045,0.409438163042068,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2046,62.4241065979004,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2046,112.149459838867,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2046,17.2848930358887,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2046,0.414654225111008,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2047,62.6143684387207,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2047,113.201881408691,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2047,17.536340713501,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2047,0.419800788164139,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2048,62.8042030334473,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2048,114.092880249023,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2048,17.7688751220703,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2048,0.425007879734039,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2049,62.9658889770508,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2049,114.811592102051,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2049,17.9963722229004,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2049,0.430254697799683,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2050,63.1355323791504,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Commercial",2050,115.459548950195,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Industrial",2050,18.2277927398682,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Transportation",2050,0.436772346496582,"Western Electricity Coordinating Council / California South","Counterfactual Baseline case"
"Residential",2025,70.4603958129883,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2025,59.1456031799316,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2025,43.1685829162598,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2025,0.334074139595032,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2026,73.2580032348633,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2026,59.8552932739258,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2026,44.6462287902832,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2026,0.338222563266754,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2027,69.0385971069336,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2027,60.3543090820312,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2027,43.5902442932129,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2027,0.344622820615768,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2028,71.162109375,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2028,61.359935760498,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2028,43.5027313232422,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2028,0.359298974275589,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2029,73.150764465332,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2029,62.5940437316895,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2029,43.3021965026855,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2029,0.37209016084671,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2030,74.8879089355469,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2030,64.0336761474609,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2030,43.3657112121582,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2030,0.384016901254654,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2031,76.9952545166016,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2031,65.5727233886719,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2031,43.6078491210938,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2031,0.3923559486866,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2032,79.2826766967773,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2032,67.5174942016602,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2032,43.855598449707,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2032,0.400628983974457,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2033,81.3697814941406,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2033,69.716796875,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2033,44.1624717712402,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2033,0.409174621105194,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2034,83.1084365844727,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2034,72.0172348022461,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2034,45.7771530151367,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2034,0.41987270116806,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2035,84.6117095947266,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2035,74.3469161987305,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2035,46.7602844238281,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2035,0.42781189084053,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2036,85.9273834228516,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2036,76.7129058837891,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2036,47.9664077758789,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2036,0.435819745063782,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2037,87.0779876708984,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2037,78.9688186645508,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2037,49.1542510986328,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2037,0.441763043403625,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2038,88.0918807983398,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2038,81.1703643798828,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2038,48.4287223815918,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2038,0.44747331738472,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2039,89.1421432495117,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2039,83.3954391479492,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2039,49.3285255432129,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2039,0.452382832765579,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2040,89.9537658691406,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2040,85.4398880004883,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2040,50.2856369018555,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2040,0.459187209606171,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2041,90.6295852661133,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2041,87.3067398071289,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2041,51.1913566589355,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2041,0.465066969394684,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2042,91.2200546264648,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2042,89.0072250366211,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2042,51.9526977539062,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2042,0.472216695547104,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2043,91.8091888427734,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2043,90.5704727172852,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2043,52.562084197998,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2043,0.477585822343826,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2044,92.3519439697266,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2044,92.0184631347656,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2044,53.1819152832031,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2044,0.484288841485977,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2045,92.7910766601562,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2045,93.3543167114258,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2045,53.9483222961426,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2045,0.490961164236069,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2046,93.2746124267578,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2046,94.5492630004883,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2046,54.8070335388184,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2046,0.497377872467041,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2047,93.7029876708984,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2047,95.6133346557617,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2047,55.604621887207,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2047,0.503711640834808,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2048,94.1252746582031,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2048,96.5436172485352,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2048,56.3438949584961,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2048,0.510120630264282,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2049,94.5016250610352,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2049,97.3319625854492,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2049,57.0634536743164,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2049,0.516574680805206,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2050,94.8820037841797,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Commercial",2050,98.0591201782227,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Industrial",2050,57.800121307373,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Transportation",2050,0.524547338485718,"Western Electricity Coordinating Council / Northwest Power Pool Area","Counterfactual Baseline case"
"Residential",2025,24.4892063140869,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2025,27.964599609375,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2025,21.40212059021,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2025,0.0448069758713245,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2026,25.2881259918213,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2026,28.6129512786865,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2026,22.0906963348389,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2026,0.0471495278179645,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2027,25.0791492462158,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2027,29.2315444946289,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2027,21.9663963317871,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2027,0.0486854985356331,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2028,25.6842155456543,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2028,29.9655742645264,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2028,21.9128665924072,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2028,0.0511088036000729,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2029,26.3182106018066,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2029,30.7638893127441,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2029,21.8190746307373,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2029,0.053815808147192,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2030,26.9595546722412,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2030,31.6250705718994,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2030,21.8701820373535,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2030,0.0564757362008095,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2031,27.6515102386475,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2031,32.6450843811035,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2031,21.9816837310791,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2031,0.0587172508239746,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2032,28.3674221038818,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2032,33.7983779907227,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2032,22.1019344329834,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2032,0.0609381720423698,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2033,29.0388679504394,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2033,35.0224952697754,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2033,22.2718925476074,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2033,0.0631729140877724,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2034,29.7582511901856,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2034,36.4059677124023,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2034,23.0513572692871,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2034,0.0657057091593742,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2035,30.5304450988769,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2035,37.8360862731934,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2035,23.5318584442139,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2035,0.0678216442465782,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2036,31.2834091186523,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2036,39.2737808227539,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2036,24.1157741546631,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2036,0.0698458328843117,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2037,31.9837512969971,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2037,40.6786308288574,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2037,24.7032165527344,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2037,0.0715180784463882,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2038,32.6194076538086,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2038,42.0112419128418,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2038,24.3506240844727,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2038,0.0731268897652626,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2039,33.2098197937012,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2039,43.3337631225586,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2039,24.7784767150879,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2039,0.0745949670672417,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2040,33.7439079284668,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2040,44.6533546447754,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2040,25.2342700958252,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2040,0.0762703642249107,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2041,34.2922592163086,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2041,46.0046882629395,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2041,25.6842041015625,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2041,0.0777560025453568,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2042,34.8618927001953,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2042,47.3671836853027,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2042,26.0438938140869,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
