region,year,dc_avg_added_mw,dc_peak_added_mw,nondc_avg_added_mw,nondc_peak_added_mw,dc_minus_nondc_avg_mw,dc_avg_share_of_total
p27,2042,128.12835906831992,128.12835906831992,446.6546554961301,885.87490164685,-318.52629642781017,0.22291604974689624
p27,2043,132.24009563115987,132.24009563115987,469.1138976901,930.4195598628198,-336.8738020589401,0.21990391200497703
p27,2044,136.36465918827002,136.36465918827002,491.8813585609,975.57552524119,-355.51669937263,0.21705614573861765
p27,2045,140.50208975480996,140.50208975480996,514.96126793747,1021.3511870358102,-374.45917818266,0.21435536877222572
p27,2046,144.6524274707599,144.6524274707599,538.35791369667,1067.7550496302301,-393.70548622591014,0.21178658470018755
p27,2047,148.81571260134,148.81571260134,562.07564255992,1114.7957341176102,-413.25992995857996,0.20933678757084107
p27,2048,152.99198553736005,152.99198553736005,586.1188609006899,1162.4819799023999,-433.1268753633299,0.2069946426502393
p27,2049,157.18128679565007,157.18128679565007,610.49203556322,1210.8226463239798,-453.31074876757,0.20475022671449736
p27,2050,161.38365701943007,161.38365701943007,635.1996946923,1259.8267143026,-473.8160376728699,0.20259481531046616
p28,2023,0.0,0.0,0.0,0.0,0.0,
p28,2024,230.93593346228954,230.93593346228954,102.82665043274028,204.08012143220003,128.10928302954926,0.6919167833831253
p28,2025,469.1261247314196,469.1261247314196,207.09150765779032,411.01465284070036,262.0346170736293,0.6937502103781363
p28,2026,714.7984476403699,714.7984476403699,312.81468746002975,620.8435180370998,401.98376018034014,0.6955909993993341
p28,2027,968.1879340919004,968.1879340919004,420.0165869779903,833.6071992356992,548.1713471139101,0.6974389719936346
p28,2028,1229.5369989109295,1229.5369989109295,528.7178886391503,1049.3467448641004,700.8191102717792,0.6992939462970263
p28,2029,1499.0956717599893,1499.0956717599893,638.9395641501496,1268.1037774825,860.1561076098396,0.7011557370904788
p28,2030,1777.1218363397693,1777.1218363397693,750.7028785428301,1489.9205018134999,1026.4189577969391,0.7030241558589654
p28,2031,1930.4939308250105,1930.4939308250105,909.6185047444396,1805.320450719999,1020.8754260805708,0.6797244738087073
p28,2032,2086.44279818997,2086.44279818997,1071.6509911020894,2126.9064340488985,1014.7918070878804,0.6606652421990551
p28,2033,2245.01173026355,2245.01173026355,1236.8614695350407,2454.7997803612016,1008.1502607285092,0.6447712485317998
p28,2034,2406.2447462117398,2406.2447462117398,1405.3122709613508,2789.124197871399,1000.932475250389,0.631302309101065
p28,2035,2570.1866047574404,2570.1866047574404,1577.0669488142194,3130.0058211202995,993.119655943221,0.6197322086912115
p28,2036,2736.882816605619,2736.882816605619,1752.1903030194808,3477.5732585641017,984.6925135861384,0.6096765955182719
p28,2037,2906.379657077119,2906.379657077119,1930.7484044435005,3831.9576410949994,975.6312526336187,0.6008481934140601
p28,2038,3078.724178955121,3078.724178955121,2112.808619820489,4193.292671515101,965.9155591346316,0.5930279742586271
p28,2039,3253.9642255465205,3253.9642255465205,2298.43963716876,4561.7146749800995,955.5245883777607,0.5860460272706534
p28,2040,3432.1484439640208,3432.1484439640208,2487.7114917054405,4937.362650431998,944.4369522585803,0.5797685217658597
p28,2041,3570.5109538369197,3570.5109538369197,2622.7428603771805,5205.3594975501,947.7680934597392,0.5765161675825817
p28,2042,3710.64872197172,3710.64872197172,2759.6273276273205,5477.034190647901,951.0213943443996,0.573491562574315
p28,2043,3852.5845257950205,3852.5845257950205,2898.39032439372,5752.437202524801,954.1942014013002,0.5706708455131204
p28,2044,3996.34143497872,3996.34143497872,3039.0576306148196,6031.6196986416,957.2838043639003,0.5680333692118102
p28,2045,4141.942815189819,4141.942815189819,3181.6553800191195,6314.633546626901,960.2874351706996,0.5655611770044208
p28,2046,4289.412331888319,4289.412331888319,3326.21006498082,6601.531325913002,963.2022669074995,0.5632385783270637
p28,2047,4438.773954173519,4438.773954173519,3472.7485414410203,6892.3663375043,966.0254127324988,0.5610518021827012
p28,2048,4590.05195867972,4590.05195867972,3621.2980338976195,7187.192613879601,968.7539247821005,0.558988712310266
p28,2049,4743.270933522619,4743.270933522619,3771.8861404629206,7486.064929030999,971.3847930596985,0.5570385716094043
p28,2050,4898.455782294919,4898.455782294919,3924.5408379911205,7789.0388086395,973.9149443037986,0.5551918461616856
p29,2023,0.0,0.0,0.0,0.0,0.0,
p29,2024,2.7929899078460068,2.7929899078460068,1.7454497925899943,3.4687046888629993,1.0475401152560124,0.6154075171644758
p29,2025,5.648489458669999,5.648489458669999,3.5153126895329905,6.985925152800007,2.133176769137009,0.6163914680084687
p29,2026,8.567897674880996,8.567897674880996,5.309930149901007,10.552339968007004,3.257967524979989,0.6173803121826512
p29,2027,11.552644890275005,11.552644890275005,7.129648408654006,14.168637201730974,4.422996481620999,0.6183740242926855
p29,2028,14.604193450810996,14.604193450810996,8.974818543441003,17.835514545014007,5.629374907369993,0.6193725782221557
p29,2029,17.72403843107999,17.72403843107999,10.845796542335009,21.553679447306024,6.878241888744981,0.6203759471334953
p29,2030,20.913708366790004,20.913708366790004,12.742943372509004,25.32384925294798,8.170764994281,0.6213841034689207
p29,2031,22.649077508721987,22.649077508721987,15.440485747229005,30.684632429480985,7.208591761492983,0.5946268629158767
p29,2032,24.405114863175996,24.405114863175996,18.190935834978987,36.150558264967,6.214179028197009,0.5729431358816813
p29,2033,26.182066588159003,26.182066588159003,20.995331330707998,41.723688954122,5.186735257451005,0.5549705524917976
p29,2034,27.980181773414998,27.980181773414998,23.85473028199,47.40612713810498,4.125451491424997,0.5397941399709081
p29,2035,29.79971247534199,29.79971247534199,26.770211488203998,53.20001669781698,3.029500987137993,0.5267766047298403
p29,2036,31.640913752322987,31.640913752322987,29.742874907548995,59.10754356273702,1.8980388447739927,0.5154604243743494
p29,2037,33.50404370048399,33.50404370048399,32.773842072036004,65.13093653564198,0.7302016284479862,0.5055086370056688
p29,2038,35.38936348987001,35.38936348987001,35.86425651062099,71.27246813349001,-0.47489302075098294,0.49666758670824224
p29,2039,37.297137401054,37.297137401054,39.015284180638005,77.534455444799,-1.7181467795840035,0.4887426794748956
p29,2040,39.227632862189,39.227632862189,42.228113907696,83.919261003847,-3.0004810455070015,0.48158214021422296
p29,2041,40.71189473829999,40.71189473829999,44.520228582727995,88.47434414313,-3.808333844428006,0.4776590462842052
p29,2042,42.209588019538,42.209588019538,46.84379901865101,93.09193881712599,-4.634210999113009,0.4739807145284339
p29,2043,43.720834249579994,43.720834249579994,49.19925689757399,97.77290290083897,-5.478422647993995,0.4705207852233053
p29,2044,45.24575607197501,45.24575607197501,51.58703982577801,102.518106042294,-6.341283753802998,0.4672565286636005
p29,2045,46.78447724010199,46.78447724010199,54.007591415022986,107.32842982410199,-7.223114174920994,0.46416824125499423
p29,2046,48.337122627211,48.337122627211,56.461361364957,112.20476792724497,-8.124238737745998,0.46123875828989497
p29,2047,49.90381823655399,49.90381823655399,58.94880554666999,117.14802629710499,-9.044987310116,0.45845305792477375
p29,2048,51.484691211617005,51.484691211617005,61.47038608737999,122.15912331177799,-9.985694875762988,0.45579793704478455
p29,2049,53.079869846433,53.079869846433,64.02657145629699,127.23898995269002,-10.946701609863993,0.4532617442384495
p29,2050,54.689483595994986,54.689483595994986,66.61783655165,132.38856997756102,-11.928352955655015,0.45083415847808345
p3,2023,0.0,0.0,0.0,0.0,0.0,
p3,2024,6.699330065179993,6.699330065179993,10.617989933919944,18.233819976119776,-3.918659868739951,0.3868572080164938
p3,2025,13.430640321970031,13.430640321970031,21.31631452218994,36.60559521817004,-7.88567420021991,0.38652711819514624
p3,2026,20.194083432289972,20.194083432289972,32.09558156879007,55.1163694819802,-11.901498136500095,0.3861964583608035
p3,2027,26.989812786830043,26.989812786830043,42.95640347630001,73.7671944202798,-15.966590689469967,0.3858652294399643
p3,2028,33.81798250850011,33.81798250850011,53.89939728067998,92.55912964254003,-20.08141477217987,0.3855334323685709
p3,2029,40.67874745594008,40.67874745594008,64.92518468632011,111.49324277510004,-24.246437230380025,0.3852010680922497
p3,2030,47.572263227030135,47.572263227030135,76.03439210136003,130.57060952189022,-28.462128874329892,0.3848681375662437
p3,2031,51.21959246889014,51.21959246889014,101.22635257746015,173.83168577315018,-50.006760108570006,0.33598527303115294
p3,2032,54.87609004877004,54.87609004877004,126.8472841354801,217.8294157160799,-71.97119408671006,0.30197595821179796
p3,2033,58.54177901325011,58.54177901325011,152.9044913355301,262.57634315928,-94.36271232228,0.27686361606986754
p3,2034,62.21668246680997,62.21668246680997,179.40540312042003,308.08522550855014,-117.18872065361006,0.25749584238378165
p3,2035,65.90082357204005,65.90082357204005,206.35757493373012,354.3690374039802,-140.45675136169007,0.24205249106628887
p3,2036,69.59422554974003,69.59422554974003,233.76869087384011,401.4409744190598,-164.17446532410008,0.2294091392916558
p3,2037,73.29691167909004,73.29691167909004,261.64656588467005,449.3144568227599,-188.34965420558,0.21883367370584844
p3,2038,77.00890529777007,77.00890529777007,289.99914798376994,498.0031334056298,-212.99024268599987,0.20982892503095793
p3,2039,80.73022980214,80.73022980214,318.8345205282501,547.5208853711401,-238.1042907261101,0.20204542501656164
p3,2040,84.46090864737016,84.46090864737016,348.16090451941,597.88183029321,-263.69999587203984,0.19523035149133733
p3,2041,87.27384212777997,87.27384212777997,363.89454960216995,624.9005460569701,-276.62070747439,0.19343961972411036
p3,2042,90.09209370679014,90.09209370679014,379.76952433430006,652.1619611828501,-289.6774306275099,0.19174176022803258
p3,2043,92.91567343876,92.91567343876,395.7870982289801,679.6682557515201,-302.8714247902201,0.1901271669110394
p3,2044,95.74459139701003,95.74459139701003,411.94855220295995,707.4216294265502,-316.2039608059499,0.18858752103308035
p3,2045,98.57885767394009,98.57885767394009,428.25517867902,735.4243016302898,-329.6763210050799,0.18711558265361533
p3,2046,101.41848238102011,101.41848238102011,444.70828168930007,763.6785117213499,-343.28979930827995,0.18570502134914835
p3,2047,104.26347564883008,104.26347564883008,461.3091769795701,792.1865191736902,-357.04570133074003,0.1843502778366029
p3,2048,107.11384762710009,107.11384762710009,478.0591921144901,820.9506037573201,-370.94534448739,0.18304645011397155
p3,2049,109.9696084847701,109.9696084847701,494.95966658376005,849.97306572058,-384.99005809898995,0.1817891991957441
p3,2050,112.83076840998001,112.83076840998001,512.01195190921,879.2562259741298,-399.18118349923,0.1805746706184596
p30,2023,0.0,0.0,0.0,0.0,0.0,
p30,2024,45.0725620152798,45.0725620152798,20.454404371409964,40.57545283221998,24.618157643869836,0.6878475305768956
p30,2025,91.53428732337989,91.53428732337989,41.19489861521993,81.71842285593993,50.33938870815996,0.6896319500198201
p30,2026,139.42799076699998,139.42799076699998,62.22548418817996,123.43684777091994,77.20250657882002,0.6914236950193376
p30,2027,188.79780676791984,188.79780676791984,83.5502185143198,165.73877629927983,105.24758825360004,0.6932226021182454
p30,2028,239.68922999713982,239.68922999713982,105.17321576765994,208.63236973824996,134.51601422947988,0.6950285046711369
p30,2029,292.1491572986399,292.1491572986399,127.0986476659998,252.12590353481983,165.05050963264011,0.6968412328915602
p30,2030,346.22593090510986,346.22593090510986,149.3307442757498,296.2277688822601,196.89518662936007,0.6986606139020332
p30,2031,376.0303950082898,376.0303950082898,180.94243701868982,358.9359624109802,195.0879579896,0.6751323823817587
p30,2032,406.3260042263398,406.3260042263398,213.1741394354999,422.87407067206004,193.1518647908399,0.655893317190475
p30,2033,437.1208520959699,437.1208520959699,246.03801196311997,488.0662163544598,191.08284013284992,0.6398524195364332
p30,2034,468.4231655265198,468.4231655265198,279.54645354478,554.5369952727601,188.87671198173985,0.6262596148064506
p30,2035,500.24130699789,500.24130699789,313.71210630795986,622.31148564664,186.52920068993012,0.6145822338482166
p30,2036,532.58377679451,532.58377679451,348.54786033397,691.4152575624998,184.03591646053997,0.604431567716882
p30,2037,565.45921527624,565.45921527624,384.06685852120995,761.87438262056,181.39235675503005,0.595517312141617
p30,2038,598.8764051866699,598.8764051866699,420.2825015436799,833.7154437711902,178.59390364298997,0.5876182813414015
p30,2039,632.84427399946,632.84427399946,457.20845290687,906.9655453442101,175.63582109259005,0.5805629933109111
p30,2040,667.37189630327,667.37189630327,494.85864410272984,981.65232327483,172.51325220054014,0.5742164511269323
p30,2041,694.1657061510298,694.1657061510298,521.7192508230098,1034.93577564202,172.44645532801997,0.570913968603241
p30,2042,721.2965955508,721.2965955508,548.9484782024699,1088.9504617277598,172.3481173483301,0.5678404982272762
p30,2043,748.76880513224,748.76880513224,576.5513849946699,1143.7064165940901,172.21742013757012,0.5649720050371673
p30,2044,776.5866288742297,776.5866288742297,604.53309937684,1199.2138130189296,172.05352949738972,0.5622876952584203
p30,2045,804.7544147760798,804.7544147760798,632.89881990257,1255.48296338597,171.85559487350974,0.5597694877763495
p30,2046,833.2765655370897,833.2765655370897,661.6538164676301,1312.5243216005601,171.6227490694596,0.5574015857645864
p30,2047,862.1575392447301,862.1575392447301,690.8034312890197,1370.34848503186,171.35410795571033,0.555170127004807
p30,2048,891.4018500714499,891.4018500714499,720.35307989752,1428.9661964817196,171.04877017392982,0.5530628965339113
p30,2049,921.0140689802299,921.0140689802299,750.3082521437198,1488.3883461804598,170.70581683651017,0.551069089031765
p30,2050,950.9988244391,950.9988244391,780.6745132180397,1548.6259738100998,170.32431122106027,0.5491791111860335
p31,2023,0.0,0.0,0.0,0.0,0.0,
p31,2024,57.51689614430006,57.51689614430006,32.07445331314011,52.82781294287997,25.44244283115995,0.6419916263413703
p31,2025,116.47639673676031,116.47639673676031,64.59752278192036,106.39451331502005,51.878873954839946,0.643253302553844
p31,2026,176.91468432081,176.91468432081,97.57548307153002,160.7104357224298,79.33920124928,0.6445210260225409
p31,2027,238.86884894886998,238.86884894886998,131.01469660905013,215.78605931828997,107.85415233981985,0.6457947422034362
p31,2028,302.37691094387037,302.37691094387037,164.9216148110604,271.63200982467015,137.45529613280996,0.6470743952281338
