GENERATION_PROJECT,BUILD_YEAR,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost,gen_storage_energy_fixed_om
p9_conventional_hydroelectric_1,1962.0,0,57025,.,.
p9_conventional_hydroelectric_1,1963.0,0,57025,.,.
p9_conventional_hydroelectric_1,1964.0,0,57025,.,.
p9_conventional_hydroelectric_1,1965.0,0,57025,.,.
p9_conventional_hydroelectric_1,1966.0,0,57025,.,.
p9_conventional_hydroelectric_1,1967.0,0,57025,.,.
p9_conventional_hydroelectric_1,1968.0,0,57025,.,.
p9_conventional_hydroelectric_1,1969.0,0,57025,.,.
p9_conventional_hydroelectric_1,1971.0,0,57025,.,.
p9_conventional_hydroelectric_1,1979.0,0,57025,.,.
p9_conventional_hydroelectric_1,1980.0,0,57025,.,.
p9_conventional_hydroelectric_1,1983.0,0,57025,.,.
p9_conventional_hydroelectric_1,1984.0,0,57025,.,.
p9_conventional_hydroelectric_1,1985.0,0,57025,.,.
p9_conventional_hydroelectric_1,1986.0,0,57025,.,.
p9_conventional_hydroelectric_1,1987.0,0,57025,.,.
p9_conventional_hydroelectric_1,1989.0,0,57025,.,.
p9_conventional_hydroelectric_1,2017.0,0,57025,.,.
p9_conventional_hydroelectric_1,2020.0,0,57025,.,.
p9_conventional_hydroelectric_1,2027.0,0,57025,.,.
p9_geothermal_1,1971.0,0,253439,.,.
p9_geothermal_1,1972.0,0,253439,.,.
p9_geothermal_1,1975.0,0,253439,.,.
p9_geothermal_1,1979.0,0,253439,.,.
p9_geothermal_1,1980.0,0,253439,.,.
p9_geothermal_1,1982.0,0,253439,.,.
p9_geothermal_1,1983.0,0,253439,.,.
p9_geothermal_1,1984.0,0,253439,.,.
p9_geothermal_1,1985.0,0,253439,.,.
p9_geothermal_1,1986.0,0,253439,.,.
p9_geothermal_1,1989.0,0,253439,.,.
p9_hydroelectric_pumped_storage_1,1967.0,0,57025,0,0
p9_hydroelectric_pumped_storage_1,1968.0,0,57025,0,0
p9_hydroelectric_pumped_storage_1,1969.0,0,57025,0,0
p9_hydroelectric_pumped_storage_1,1984.0,0,57025,0,0
p9_hydroelectric_pumped_storage_1,1987.0,0,57025,0,0
p9_natural_gas_fired_combined_cycle_1,1987.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_1,1989.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_1,1990.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_1,1992.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_1,1995.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_1,1996.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_1,1997.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_1,2002.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_1,2003.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_1,2005.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_1,2006.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_1,2007.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_1,2011.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_1,2012.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_1,2013.0,0,19989,.,.
p9_natural_gas_fired_combined_cycle_2,2001.0,0,12380,.,.
p9_natural_gas_fired_combined_cycle_2,2002.0,0,12380,.,.
p9_natural_gas_fired_combined_cycle_2,2005.0,0,12380,.,.
p9_natural_gas_fired_combined_cycle_2,2006.0,0,12380,.,.
p9_natural_gas_fired_combined_cycle_2,2009.0,0,12380,.,.
p9_natural_gas_fired_combined_cycle_2,2010.0,0,12380,.,.
p9_natural_gas_fired_combined_cycle_2,2013.0,0,12380,.,.
p9_natural_gas_fired_combustion_turbine_1,1530.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,1973.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,1981.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,1984.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,1986.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,1987.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,1988.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,1989.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,1990.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,1991.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,1993.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,1995.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,1996.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,2001.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,2002.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,2003.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,2004.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,2005.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,2006.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,2009.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,2012.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,2013.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,2015.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,2016.0,0,13772,.,.
p9_natural_gas_fired_combustion_turbine_1,2022.0,0,13772,.,.
p9_nuclear_1,1985.0,0,234257,.,.
p9_nuclear_1,1986.0,0,234257,.,.
p9_onshore_wind_turbine_1,1528.0,0,31648,.,.
p9_onshore_wind_turbine_1,1990.0,0,31648,.,.
p9_onshore_wind_turbine_1,2003.0,0,31648,.,.
p9_onshore_wind_turbine_1,2004.0,0,31648,.,.
p9_onshore_wind_turbine_1,2006.0,0,31648,.,.
p9_onshore_wind_turbine_1,2009.0,0,31648,.,.
p9_onshore_wind_turbine_1,2010.0,0,31648,.,.
p9_onshore_wind_turbine_1,2011.0,0,31648,.,.
p9_onshore_wind_turbine_1,2012.0,0,31648,.,.
p9_onshore_wind_turbine_1,2014.0,0,31648,.,.
p9_onshore_wind_turbine_1,2015.0,0,31648,.,.
p9_onshore_wind_turbine_1,2017.0,0,31648,.,.
p9_onshore_wind_turbine_1,2018.0,0,31648,.,.
p9_onshore_wind_turbine_1,2019.0,0,31648,.,.
p9_onshore_wind_turbine_1,2021.0,0,31648,.,.
p9_onshore_wind_turbine_1,2022.0,0,31648,.,.
p9_onshore_wind_turbine_1,2023.0,0,31648,.,.
p9_onshore_wind_turbine_1,2024.0,0,31648,.,.
p9_onshore_wind_turbine_1,2026.0,0,31648,.,.
p9_other_peaker_1,1528.0,0,25800,.,.
p9_other_peaker_1,1987.0,0,25800,.,.
p9_other_peaker_1,1989.0,0,25800,.,.
p9_other_peaker_1,1990.0,0,25800,.,.
p9_other_peaker_1,1995.0,0,25800,.,.
p9_other_peaker_1,1997.0,0,25800,.,.
p9_other_peaker_1,2001.0,0,25800,.,.
p9_other_peaker_1,2003.0,0,25800,.,.
p9_other_peaker_1,2004.0,0,25800,.,.
p9_other_peaker_1,2007.0,0,25800,.,.
p9_other_peaker_1,2008.0,0,25800,.,.
p9_other_peaker_1,2010.0,0,25800,.,.
p9_other_peaker_1,2011.0,0,25800,.,.
p9_other_peaker_1,2013.0,0,25800,.,.
p9_other_peaker_1,2014.0,0,25800,.,.
p9_other_peaker_1,2015.0,0,25800,.,.
p9_other_peaker_1,2016.0,0,25800,.,.
p9_other_peaker_1,2017.0,0,25800,.,.
p9_other_peaker_1,2018.0,0,25800,.,.
p9_other_peaker_1,2019.0,0,25800,.,.
p9_other_peaker_1,2020.0,0,25800,.,.
p9_other_peaker_1,2021.0,0,25800,.,.
p9_other_peaker_1,2022.0,0,25800,.,.
p9_other_peaker_1,2024.0,0,25800,.,.
p9_petroleum_liquids_1,1978.0,0,25800,.,.
p9_petroleum_liquids_1,1980.0,0,25800,.,.
p9_petroleum_liquids_1,1983.0,0,25800,.,.
p9_petroleum_liquids_1,1992.0,0,25800,.,.
p9_petroleum_liquids_1,2000.0,0,25800,.,.
p9_petroleum_liquids_1,2007.0,0,25800,.,.
p9_petroleum_liquids_1,2008.0,0,25800,.,.
p9_petroleum_liquids_1,2010.0,0,25800,.,.
p9_petroleum_liquids_1,2011.0,0,25800,.,.
p9_petroleum_liquids_1,2014.0,0,25800,.,.
p9_petroleum_liquids_1,2015.0,0,25800,.,.
p9_petroleum_liquids_1,2017.0,0,25800,.,.
p9_petroleum_liquids_1,2019.0,0,25800,.,.
p9_petroleum_liquids_1,2020.0,0,25800,.,.
p9_petroleum_liquids_1,2023.0,0,25800,.,.
p9_petroleum_liquids_1,2025.0,0,25800,.,.
p9_small_hydroelectric_1,1902.0,0,57025,.,.
p9_small_hydroelectric_1,1908.0,0,57025,.,.
p9_small_hydroelectric_1,1910.0,0,57025,.,.
p9_small_hydroelectric_1,1916.0,0,57025,.,.
p9_small_hydroelectric_1,1917.0,0,57025,.,.
p9_small_hydroelectric_1,1921.0,0,57025,.,.
p9_small_hydroelectric_1,1924.0,0,57025,.,.
p9_small_hydroelectric_1,1928.0,0,57025,.,.
p9_small_hydroelectric_1,1929.0,0,57025,.,.
p9_small_hydroelectric_1,1930.0,0,57025,.,.
p9_small_hydroelectric_1,1940.0,0,57025,.,.
p9_small_hydroelectric_1,1942.0,0,57025,.,.
p9_small_hydroelectric_1,1943.0,0,57025,.,.
p9_small_hydroelectric_1,1948.0,0,57025,.,.
p9_small_hydroelectric_1,1954.0,0,57025,.,.
p9_small_hydroelectric_1,1955.0,0,57025,.,.
p9_small_hydroelectric_1,1956.0,0,57025,.,.
p9_small_hydroelectric_1,1957.0,0,57025,.,.
p9_small_hydroelectric_1,1958.0,0,57025,.,.
p9_small_hydroelectric_1,1963.0,0,57025,.,.
p9_small_hydroelectric_1,1965.0,0,57025,.,.
p9_small_hydroelectric_1,1966.0,0,57025,.,.
p9_small_hydroelectric_1,1967.0,0,57025,.,.
p9_small_hydroelectric_1,1968.0,0,57025,.,.
p9_small_hydroelectric_1,1979.0,0,57025,.,.
p9_small_hydroelectric_1,1980.0,0,57025,.,.
p9_small_hydroelectric_1,1981.0,0,57025,.,.
p9_small_hydroelectric_1,1982.0,0,57025,.,.
p9_small_hydroelectric_1,1983.0,0,57025,.,.
p9_small_hydroelectric_1,1984.0,0,57025,.,.
p9_small_hydroelectric_1,1985.0,0,57025,.,.
p9_small_hydroelectric_1,1986.0,0,57025,.,.
p9_small_hydroelectric_1,1987.0,0,57025,.,.
p9_small_hydroelectric_1,1988.0,0,57025,.,.
p9_small_hydroelectric_1,1989.0,0,57025,.,.
p9_small_hydroelectric_1,1990.0,0,57025,.,.
p9_small_hydroelectric_1,1992.0,0,57025,.,.
p9_small_hydroelectric_1,1993.0,0,57025,.,.
p9_small_hydroelectric_1,2012.0,0,57025,.,.
p9_small_hydroelectric_1,2014.0,0,57025,.,.
p9_solar_photovoltaic_1,2007.0,0,21608,.,.
p9_solar_photovoltaic_1,2008.0,0,21608,.,.
p9_solar_photovoltaic_1,2009.0,0,21608,.,.
p9_solar_photovoltaic_1,2010.0,0,21608,.,.
p9_solar_photovoltaic_1,2011.0,0,21608,.,.
p9_solar_photovoltaic_1,2012.0,0,21608,.,.
p9_solar_photovoltaic_1,2013.0,0,21608,.,.
p9_solar_photovoltaic_1,2014.0,0,21608,.,.
p9_solar_photovoltaic_1,2015.0,0,21608,.,.
p9_solar_photovoltaic_1,2016.0,0,21608,.,.
p9_solar_photovoltaic_1,2017.0,0,21608,.,.
p9_solar_photovoltaic_1,2018.0,0,21608,.,.
p9_solar_photovoltaic_1,2019.0,0,21608,.,.
p9_solar_photovoltaic_1,2020.0,0,21608,.,.
p9_solar_photovoltaic_1,2021.0,0,21608,.,.
p9_solar_photovoltaic_1,2022.0,0,21608,.,.
p9_solar_photovoltaic_1,2023.0,0,21608,.,.
p9_solar_photovoltaic_1,2024.0,0,21608,.,.
p9_solar_photovoltaic_1,2025.0,0,21608,.,.
p9_solar_photovoltaic_1,2026.0,0,21608,.,.
p9_solar_photovoltaic_1,2027.0,0,21608,.,.
p9_waste_heat_1,1957.0,0,163666,.,.
p9_waste_heat_1,1958.0,0,163666,.,.
p9_waste_heat_1,1978.0,0,163666,.,.
p9_waste_heat_1,2019.0,0,163666,.,.
p90_biomass_1,1966.0,0,163666,.,.
p90_biomass_1,1967.0,0,163666,.,.
p90_biomass_1,1978.0,0,163666,.,.
p90_biomass_1,1980.0,0,163666,.,.
p90_biomass_1,1985.0,0,163666,.,.
p90_biomass_1,1990.0,0,163666,.,.
p90_biomass_1,1991.0,0,163666,.,.
p90_biomass_1,1996.0,0,163666,.,.
p90_biomass_1,2007.0,0,163666,.,.
p90_biomass_1,2017.0,0,163666,.,.
p90_conventional_hydroelectric_1,1915.0,0,57025,.,.
p90_conventional_hydroelectric_1,1920.0,0,57025,.,.
p90_conventional_hydroelectric_1,1926.0,0,57025,.,.
p90_conventional_hydroelectric_1,1927.0,0,57025,.,.
p90_conventional_hydroelectric_1,1928.0,0,57025,.,.
p90_conventional_hydroelectric_1,1929.0,0,57025,.,.
p90_conventional_hydroelectric_1,1931.0,0,57025,.,.
p90_conventional_hydroelectric_1,1949.0,0,57025,.,.
p90_conventional_hydroelectric_1,1951.0,0,57025,.,.
p90_conventional_hydroelectric_1,1952.0,0,57025,.,.
p90_conventional_hydroelectric_1,1955.0,0,57025,.,.
p90_conventional_hydroelectric_1,1956.0,0,57025,.,.
p90_conventional_hydroelectric_1,1961.0,0,57025,.,.
p90_conventional_hydroelectric_1,1962.0,0,57025,.,.
p90_conventional_hydroelectric_1,1964.0,0,57025,.,.
p90_conventional_hydroelectric_1,1966.0,0,57025,.,.
p90_conventional_hydroelectric_1,1967.0,0,57025,.,.
p90_conventional_hydroelectric_1,1968.0,0,57025,.,.
p90_conventional_hydroelectric_1,1975.0,0,57025,.,.
p90_conventional_hydroelectric_1,1983.0,0,57025,.,.
p90_conventional_hydroelectric_1,1985.0,0,57025,.,.
p90_conventional_hydroelectric_1,2005.0,0,57025,.,.
p90_conventional_steam_coal_1,1969.0,0,74918,.,.
p90_conventional_steam_coal_2,1971.0,0,74595.3333333333,.,.
p90_natural_gas_fired_combined_cycle_1,1993.0,0,15201,.,.
p90_natural_gas_fired_combined_cycle_1,1994.0,0,15201,.,.
p90_natural_gas_fired_combined_cycle_1,1999.0,0,15201,.,.
p90_natural_gas_fired_combined_cycle_1,2000.0,0,15201,.,.
p90_natural_gas_fired_combined_cycle_1,2001.0,0,15201,.,.
p90_natural_gas_fired_combined_cycle_1,2002.0,0,15201,.,.
p90_natural_gas_fired_combined_cycle_1,2003.0,0,15201,.,.
p90_natural_gas_fired_combined_cycle_1,2008.0,0,15201,.,.
p90_natural_gas_fired_combined_cycle_1,2023.0,0,15201,.,.
p90_natural_gas_fired_combined_cycle_2,1954.0,0,11863,.,.
p90_natural_gas_fired_combined_cycle_2,1959.0,0,11863,.,.
p90_natural_gas_fired_combined_cycle_2,1996.0,0,11863,.,.
p90_natural_gas_fired_combined_cycle_2,2002.0,0,11863,.,.
p90_natural_gas_fired_combined_cycle_2,2003.0,0,11863,.,.
p90_natural_gas_fired_combined_cycle_2,2010.0,0,11863,.,.
p90_natural_gas_fired_combustion_turbine_1,1998.0,0,11516,.,.
p90_natural_gas_fired_combustion_turbine_1,1999.0,0,11516,.,.
p90_natural_gas_fired_combustion_turbine_1,2003.0,0,11516,.,.
p90_natural_gas_fired_combustion_turbine_1,2004.0,0,11516,.,.
p90_natural_gas_fired_combustion_turbine_1,2010.0,0,11516,.,.
p90_natural_gas_fired_combustion_turbine_1,2019.0,0,11516,.,.
p90_nuclear_1,1977.0,0,234257,.,.
p90_nuclear_1,1981.0,0,234257,.,.
p90_other_peaker_1,1954.0,0,25800,.,.
p90_other_peaker_1,1964.0,0,25800,.,.
p90_other_peaker_1,1967.0,0,25800,.,.
p90_other_peaker_1,1982.0,0,25800,.,.
p90_other_peaker_1,2023.0,0,25800,.,.
p90_petroleum_liquids_1,1995.0,0,25800,.,.
p90_petroleum_liquids_1,1996.0,0,25800,.,.
p90_petroleum_liquids_1,1997.0,0,25800,.,.
p90_petroleum_liquids_1,2002.0,0,25800,.,.
p90_small_hydroelectric_1,1925.0,0,57025,.,.
p90_small_hydroelectric_1,1926.0,0,57025,.,.
p90_small_hydroelectric_1,1949.0,0,57025,.,.
p90_small_hydroelectric_1,1985.0,0,57025,.,.
p90_solar_photovoltaic_1,2017.0,0,21608,.,.
p90_solar_photovoltaic_1,2023.0,0,21608,.,.
p90_solar_photovoltaic_1,2025.0,0,21608,.,.
p90_solar_photovoltaic_1,2026.0,0,21608,.,.
p90_solar_photovoltaic_1,2027.0,0,21608,.,.
p91_batteries_1,2022.0,0,8671,0,0
p91_biomass_1,1981.0,0,163666,.,.
p91_biomass_1,2006.0,0,163666,.,.
p91_biomass_1,2010.0,0,163666,.,.
p91_natural_gas_fired_combined_cycle_1,2002.0,0,14947,.,.
p91_natural_gas_fired_combined_cycle_2,2003.0,0,19989,.,.
p91_natural_gas_fired_combustion_turbine_1,1525.0,0,11095,.,.
p91_natural_gas_fired_combustion_turbine_1,1993.0,0,11095,.,.
p91_natural_gas_fired_combustion_turbine_1,2021.0,0,11095,.,.
p91_other_peaker_1,1953.0,0,25800,.,.
p91_other_peaker_1,1957.0,0,25800,.,.
p91_other_peaker_1,1958.0,0,25800,.,.
p91_other_peaker_1,1959.0,0,25800,.,.
p91_other_peaker_1,1961.0,0,25800,.,.
p91_other_peaker_1,1970.0,0,25800,.,.
p91_other_peaker_1,1973.0,0,25800,.,.
p91_other_peaker_1,1988.0,0,25800,.,.
p91_other_peaker_1,2006.0,0,25800,.,.
p91_petroleum_liquids_1,1971.0,0,25800,.,.
p91_solar_photovoltaic_1,2017.0,0,21608,.,.
p91_solar_photovoltaic_1,2020.0,0,21608,.,.
p91_solar_photovoltaic_1,2021.0,0,21608,.,.
p91_solar_photovoltaic_1,2022.0,0,21608,.,.
p91_solar_photovoltaic_1,2023.0,0,21608,.,.
p91_solar_photovoltaic_1,2024.0,0,21608,.,.
p91_solar_photovoltaic_1,2025.0,0,21608,.,.
p91_solar_photovoltaic_1,2026.0,0,21608,.,.
p91_solar_photovoltaic_1,2027.0,0,21608,.,.
p92_batteries_1,2025.0,0,8671,0,0
p92_biomass_1,1985.0,0,163666,.,.
p92_biomass_1,1992.0,0,163666,.,.
p92_biomass_1,2005.0,0,163666,.,.
p92_biomass_1,2010.0,0,163666,.,.
p92_biomass_1,2011.0,0,163666,.,.
p92_biomass_1,2012.0,0,163666,.,.
p92_biomass_1,2013.0,0,163666,.,.
p92_conventional_hydroelectric_1,1916.0,0,57025,.,.
p92_conventional_hydroelectric_1,1924.0,0,57025,.,.
p92_conventional_hydroelectric_1,1930.0,0,57025,.,.
p92_conventional_hydroelectric_1,1936.0,0,57025,.,.
p92_conventional_hydroelectric_1,1938.0,0,57025,.,.
p92_conventional_hydroelectric_1,1940.0,0,57025,.,.
p92_conventional_hydroelectric_1,1942.0,0,57025,.,.
p92_conventional_hydroelectric_1,1943.0,0,57025,.,.
p92_conventional_hydroelectric_1,1944.0,0,57025,.,.
p92_conventional_hydroelectric_1,1948.0,0,57025,.,.
p92_conventional_hydroelectric_1,1949.0,0,57025,.,.
p92_conventional_hydroelectric_1,1950.0,0,57025,.,.
p92_conventional_hydroelectric_1,1951.0,0,57025,.,.
p92_conventional_hydroelectric_1,1952.0,0,57025,.,.
p92_conventional_hydroelectric_1,1953.0,0,57025,.,.
p92_conventional_hydroelectric_1,1954.0,0,57025,.,.
p92_conventional_hydroelectric_1,1957.0,0,57025,.,.
p92_conventional_hydroelectric_1,1958.0,0,57025,.,.
p92_conventional_hydroelectric_1,1964.0,0,57025,.,.
p92_conventional_hydroelectric_1,1968.0,0,57025,.,.
p92_conventional_hydroelectric_1,1972.0,0,57025,.,.
p92_conventional_hydroelectric_1,1973.0,0,57025,.,.
p92_conventional_hydroelectric_1,1974.0,0,57025,.,.
p92_conventional_hydroelectric_1,1987.0,0,57025,.,.
p92_conventional_steam_coal_2,1530.0,0,80038,.,.
p92_conventional_steam_coal_2,1531.0,0,80038,.,.
p92_conventional_steam_coal_2,1936.0,0,80038,.,.
p92_conventional_steam_coal_2,1939.0,0,80038,.,.
p92_conventional_steam_coal_2,1941.0,0,80038,.,.
p92_conventional_steam_coal_2,1946.0,0,80038,.,.
p92_conventional_steam_coal_2,1949.0,0,80038,.,.
p92_conventional_steam_coal_2,1953.0,0,80038,.,.
p92_conventional_steam_coal_2,1960.0,0,80038,.,.
p92_conventional_steam_coal_2,1962.0,0,80038,.,.
p92_conventional_steam_coal_2,1963.0,0,80038,.,.
p92_conventional_steam_coal_2,1982.0,0,80038,.,.
p92_conventional_steam_coal_2,1994.0,0,80038,.,.
p92_hydroelectric_pumped_storage_1,1978.0,0,57025,0,0
p92_hydroelectric_pumped_storage_1,1979.0,0,57025,0,0
p92_natural_gas_fired_combined_cycle_1,2010.0,0,11863,.,.
p92_natural_gas_fired_combined_cycle_1,2012.0,0,11863,.,.
p92_natural_gas_fired_combined_cycle_1,2026.0,0,11863,.,.
p92_natural_gas_fired_combined_cycle_2,2018.0,0,14947,.,.
p92_natural_gas_fired_combustion_turbine_1,1530.0,0,11020,.,.
p92_natural_gas_fired_combustion_turbine_1,1531.0,0,11020,.,.
p92_natural_gas_fired_combustion_turbine_1,1995.0,0,11020,.,.
p92_natural_gas_fired_combustion_turbine_1,1996.0,0,11020,.,.
p92_natural_gas_fired_combustion_turbine_1,1997.0,0,11020,.,.
p92_natural_gas_fired_combustion_turbine_1,1999.0,0,11020,.,.
p92_natural_gas_fired_combustion_turbine_1,2000.0,0,11020,.,.
p92_natural_gas_fired_combustion_turbine_1,2001.0,0,11020,.,.
p92_natural_gas_fired_combustion_turbine_1,2002.0,0,11020,.,.
p92_natural_gas_fired_combustion_turbine_1,2015.0,0,11020,.,.
p92_natural_gas_fired_combustion_turbine_1,2016.0,0,11020,.,.
p92_natural_gas_fired_combustion_turbine_1,2017.0,0,11020,.,.
p92_natural_gas_fired_combustion_turbine_1,2025.0,0,11020,.,.
p92_nuclear_1,1981.0,0,234257,.,.
p92_nuclear_1,1982.0,0,234257,.,.
p92_nuclear_1,1996.0,0,234257,.,.
p92_nuclear_1,2016.0,0,234257,.,.
p92_onshore_wind_turbine_1,2000.0,0,31648,.,.
p92_other_peaker_1,1966.0,0,25800,.,.
p92_other_peaker_1,1967.0,0,25800,.,.
p92_other_peaker_1,1969.0,0,25800,.,.
p92_other_peaker_1,1970.0,0,25800,.,.
p92_other_peaker_1,1972.0,0,25800,.,.
p92_other_peaker_1,1983.0,0,25800,.,.
p92_other_peaker_1,2006.0,0,25800,.,.
p92_petroleum_liquids_1,1525.0,0,25800,.,.
p92_petroleum_liquids_1,2000.0,0,25800,.,.
p92_petroleum_liquids_1,2001.0,0,25800,.,.
p92_petroleum_liquids_1,2002.0,0,25800,.,.
p92_small_hydroelectric_1,1912.0,0,57025,.,.
p92_small_hydroelectric_1,1913.0,0,57025,.,.
p92_small_hydroelectric_1,1914.0,0,57025,.,.
p92_small_hydroelectric_1,1926.0,0,57025,.,.
p92_small_hydroelectric_1,1943.0,0,57025,.,.
p92_small_hydroelectric_1,1950.0,0,57025,.,.
p92_small_hydroelectric_1,1970.0,0,57025,.,.
p92_solar_photovoltaic_1,2011.0,0,21608,.,.
p92_solar_photovoltaic_1,2012.0,0,21608,.,.
p92_solar_photovoltaic_1,2013.0,0,21608,.,.
p92_solar_photovoltaic_1,2014.0,0,21608,.,.
p92_solar_photovoltaic_1,2016.0,0,21608,.,.
p92_solar_photovoltaic_1,2017.0,0,21608,.,.
p92_solar_photovoltaic_1,2018.0,0,21608,.,.
p92_solar_photovoltaic_1,2019.0,0,21608,.,.
p92_solar_photovoltaic_1,2020.0,0,21608,.,.
p92_solar_photovoltaic_1,2021.0,0,21608,.,.
p92_solar_photovoltaic_1,2022.0,0,21608,.,.
p92_solar_photovoltaic_1,2023.0,0,21608,.,.
p92_solar_photovoltaic_1,2024.0,0,21608,.,.
p92_solar_photovoltaic_1,2025.0,0,21608,.,.
p92_solar_photovoltaic_1,2026.0,0,21608,.,.
p92_solar_photovoltaic_1,2027.0,0,21608,.,.
p92_solar_photovoltaic_1,2028.0,0,21608,.,.
p93_conventional_hydroelectric_1,1944.0,0,57025,.,.
p93_conventional_hydroelectric_1,1945.0,0,57025,.,.
p93_conventional_hydroelectric_1,1948.0,0,57025,.,.
p93_conventional_hydroelectric_1,1951.0,0,57025,.,.
p93_conventional_hydroelectric_1,1952.0,0,57025,.,.
p93_conventional_hydroelectric_1,1966.0,0,57025,.,.
p93_conventional_hydroelectric_1,2017.0,0,57025,.,.
p93_conventional_steam_coal_1,1965.0,0,95216,.,.
p93_conventional_steam_coal_1,1969.0,0,95216,.,.
p93_conventional_steam_coal_2,1533.0,0,77402,.,.
p93_conventional_steam_coal_2,1953.0,0,77402,.,.
p93_natural_gas_fired_combustion_turbine_1,2000.0,0,11347,.,.
p93_natural_gas_fired_combustion_turbine_1,2002.0,0,11347,.,.
p93_natural_gas_fired_combustion_turbine_1,2010.0,0,11347,.,.
p93_solar_photovoltaic_1,2023.0,0,21608,.,.
p93_solar_photovoltaic_1,2024.0,0,21608,.,.
p93_solar_photovoltaic_1,2025.0,0,21608,.,.
p93_solar_photovoltaic_1,2026.0,0,21608,.,.
p94_batteries_1,2020.0,0,8671,0,0
p94_batteries_1,2021.0,0,8671,0,0
p94_batteries_1,2022.0,0,8671,0,0
p94_batteries_1,2024.0,0,8671,0,0
p94_batteries_1,2026.0,0,8671,0,0
p94_biomass_1,1948.0,0,163666,.,.
p94_biomass_1,1954.0,0,163666,.,.
p94_biomass_1,1957.0,0,163666,.,.
p94_biomass_1,1960.0,0,163666,.,.
p94_biomass_1,1961.0,0,163666,.,.
p94_biomass_1,1965.0,0,163666,.,.
p94_biomass_1,1968.0,0,163666,.,.
p94_biomass_1,1971.0,0,163666,.,.
p94_biomass_1,1977.0,0,163666,.,.
p94_biomass_1,1980.0,0,163666,.,.
p94_biomass_1,1981.0,0,163666,.,.
p94_biomass_1,1982.0,0,163666,.,.
p94_biomass_1,1989.0,0,163666,.,.
p94_biomass_1,1991.0,0,163666,.,.
p94_biomass_1,1996.0,0,163666,.,.
p94_biomass_1,1998.0,0,163666,.,.
p94_biomass_1,2003.0,0,163666,.,.
p94_biomass_1,2004.0,0,163666,.,.
p94_biomass_1,2005.0,0,163666,.,.
p94_biomass_1,2009.0,0,163666,.,.
p94_biomass_1,2011.0,0,163666,.,.
p94_biomass_1,2013.0,0,163666,.,.
p94_biomass_1,2014.0,0,163666,.,.
p94_biomass_1,2015.0,0,163666,.,.
p94_biomass_1,2016.0,0,163666,.,.
p94_biomass_1,2017.0,0,163666,.,.
p94_biomass_1,2019.0,0,163666,.,.
p94_biomass_1,2021.0,0,163666,.,.
p94_conventional_hydroelectric_1,1913.0,0,57025,.,.
p94_conventional_hydroelectric_1,1914.0,0,57025,.,.
p94_conventional_hydroelectric_1,1920.0,0,57025,.,.
p94_conventional_hydroelectric_1,1921.0,0,57025,.,.
p94_conventional_hydroelectric_1,1923.0,0,57025,.,.
p94_conventional_hydroelectric_1,1924.0,0,57025,.,.
p94_conventional_hydroelectric_1,1944.0,0,57025,.,.
p94_conventional_hydroelectric_1,1946.0,0,57025,.,.
p94_conventional_hydroelectric_1,1950.0,0,57025,.,.
p94_conventional_hydroelectric_1,1953.0,0,57025,.,.
p94_conventional_hydroelectric_1,1959.0,0,57025,.,.
