RPS_PROGRAM,RPS_GEN,send_bundled_recs,send_unbundled_recs
ESR_IL_ces,p74_offshorewind_class3_moderate_fixed_1_1,1,0
ESR_IL_ces,p74_offshorewind_class3_moderate_fixed_1_2,1,0
ESR_IL_ces,p74_onshore_wind_turbine_1,1,0
ESR_IL_ces,p74_solar_photovoltaic_1,1,0
ESR_IL_ces,p74_utilitypv_class1_moderate_1,1,0
ESR_IL_ces,p74_utilitypv_class1_moderate_2,1,0
ESR_IL_ces,p75_biomass_1,1,1
ESR_IL_ces,p75_distributed_generation_1,1,1
ESR_IL_ces,p75_landbasedwind_class3_moderate_1,1,1
ESR_IL_ces,p75_landbasedwind_class3_moderate_2,1,1
ESR_IL_ces,p75_nuclear_1,1,1
ESR_IL_ces,p75_nuclear_nuclear__large_moderate_0,1,1
ESR_IL_ces,p75_offshorewind_class12_moderate_floating_0_1,1,1
ESR_IL_ces,p75_offshorewind_class12_moderate_floating_0_2,1,1
ESR_IL_ces,p75_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_IL_ces,p75_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_IL_ces,p75_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_IL_ces,p75_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_IL_ces,p75_onshore_wind_turbine_1,1,1
ESR_IL_ces,p75_solar_photovoltaic_1,1,1
ESR_IL_ces,p75_utilitypv_class1_moderate_1,1,1
ESR_IL_ces,p75_utilitypv_class1_moderate_2,1,1
ESR_IL_ces,p76_biomass_1,1,1
ESR_IL_ces,p76_distributed_generation_1,1,1
ESR_IL_ces,p76_landbasedwind_class3_moderate_1,1,1
ESR_IL_ces,p76_landbasedwind_class3_moderate_2,1,1
ESR_IL_ces,p76_nuclear_nuclear__large_moderate_0,1,1
ESR_IL_ces,p76_offshorewind_class12_moderate_floating_0_1,1,1
ESR_IL_ces,p76_offshorewind_class12_moderate_floating_0_2,1,1
ESR_IL_ces,p76_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_IL_ces,p76_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_IL_ces,p76_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_IL_ces,p76_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_IL_ces,p76_onshore_wind_turbine_1,1,1
ESR_IL_ces,p76_solar_photovoltaic_1,1,1
ESR_IL_ces,p76_utilitypv_class1_moderate_1,1,1
ESR_IL_ces,p76_utilitypv_class1_moderate_2,1,1
ESR_IL_ces,p77_biomass_1,1,1
ESR_IL_ces,p77_distributed_generation_1,1,1
ESR_IL_ces,p77_landbasedwind_class3_moderate_1,1,1
ESR_IL_ces,p77_landbasedwind_class3_moderate_2,1,1
ESR_IL_ces,p77_nuclear_nuclear__large_moderate_0,1,1
ESR_IL_ces,p77_onshore_wind_turbine_1,1,1
ESR_IL_ces,p77_solar_photovoltaic_1,1,1
ESR_IL_ces,p77_utilitypv_class1_moderate_1,1,1
ESR_IL_ces,p77_utilitypv_class1_moderate_2,1,1
ESR_IL_ces,p78_biomass_1,1,1
ESR_IL_ces,p78_distributed_generation_1,1,1
ESR_IL_ces,p78_landbasedwind_class3_moderate_1,1,1
ESR_IL_ces,p78_landbasedwind_class3_moderate_2,1,1
ESR_IL_ces,p78_nuclear_nuclear__large_moderate_0,1,1
ESR_IL_ces,p78_onshore_wind_turbine_1,1,1
ESR_IL_ces,p78_solar_photovoltaic_1,1,1
ESR_IL_ces,p78_utilitypv_class1_moderate_1,1,1
ESR_IL_ces,p78_utilitypv_class1_moderate_2,1,1
ESR_IL_ces,p79_biomass_1,1,1
ESR_IL_ces,p79_distributed_generation_1,1,1
ESR_IL_ces,p79_landbasedwind_class3_moderate_1,1,1
ESR_IL_ces,p79_landbasedwind_class3_moderate_2,1,1
ESR_IL_ces,p79_nuclear_nuclear__large_moderate_0,1,1
ESR_IL_ces,p79_offshorewind_class12_moderate_floating_0_1,1,1
ESR_IL_ces,p79_offshorewind_class12_moderate_floating_0_2,1,1
ESR_IL_ces,p79_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_IL_ces,p79_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_IL_ces,p79_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_IL_ces,p79_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_IL_ces,p79_onshore_wind_turbine_1,1,1
ESR_IL_ces,p79_solar_photovoltaic_1,1,1
ESR_IL_ces,p79_utilitypv_class1_moderate_1,1,1
ESR_IL_ces,p79_utilitypv_class1_moderate_2,1,1
ESR_IL_ces,p80_biomass_1,0,0
ESR_IL_ces,p80_distributed_generation_1,0,0
ESR_IL_ces,p80_landbasedwind_class3_moderate_1,0,0
ESR_IL_ces,p80_landbasedwind_class3_moderate_2,0,0
ESR_IL_ces,p80_nuclear_1,0,0
ESR_IL_ces,p80_nuclear_nuclear__large_moderate_0,0,0
ESR_IL_ces,p80_offshorewind_class12_moderate_floating_0_1,0,0
ESR_IL_ces,p80_offshorewind_class12_moderate_floating_0_2,0,0
ESR_IL_ces,p80_offshorewind_class3_moderate_fixed_0_1,0,0
ESR_IL_ces,p80_offshorewind_class3_moderate_fixed_0_2,0,0
ESR_IL_ces,p80_offshorewind_class3_moderate_fixed_1_1,0,0
ESR_IL_ces,p80_offshorewind_class3_moderate_fixed_1_2,0,0
ESR_IL_ces,p80_onshore_wind_turbine_1,0,0
ESR_IL_ces,p80_solar_photovoltaic_1,0,0
ESR_IL_ces,p80_utilitypv_class1_moderate_1,0,0
ESR_IL_ces,p80_utilitypv_class1_moderate_2,0,0
ESR_IL_ces,p81_distributed_generation_1,0,0
ESR_IL_ces,p81_landbasedwind_class3_moderate_1,0,0
ESR_IL_ces,p81_landbasedwind_class3_moderate_2,0,0
ESR_IL_ces,p81_nuclear_1,0,0
ESR_IL_ces,p81_nuclear_nuclear__large_moderate_0,0,0
ESR_IL_ces,p81_onshore_wind_turbine_1,0,0
ESR_IL_ces,p81_solar_photovoltaic_1,0,0
ESR_IL_ces,p81_utilitypv_class1_moderate_1,0,0
ESR_IL_ces,p81_utilitypv_class1_moderate_2,0,0
ESR_IL_ces,p82_biomass_1,0,0
ESR_IL_ces,p82_distributed_generation_1,0,0
ESR_IL_ces,p82_landbasedwind_class3_moderate_1,0,0
ESR_IL_ces,p82_landbasedwind_class3_moderate_2,0,0
ESR_IL_ces,p82_nuclear_nuclear__large_moderate_0,0,0
ESR_IL_ces,p82_onshore_wind_turbine_1,0,0
ESR_IL_ces,p82_solar_photovoltaic_1,0,0
ESR_IL_ces,p82_utilitypv_class1_moderate_1,0,0
ESR_IL_ces,p82_utilitypv_class1_moderate_2,0,0
ESR_IL_ces,p83_biomass_1,0,0
ESR_IL_ces,p83_distributed_generation_1,0,0
ESR_IL_ces,p83_landbasedwind_class3_moderate_1,0,0
ESR_IL_ces,p83_landbasedwind_class3_moderate_2,0,0
ESR_IL_ces,p83_nuclear_1,0,0
ESR_IL_ces,p83_nuclear_nuclear__large_moderate_0,0,0
ESR_IL_ces,p83_onshore_wind_turbine_1,0,0
ESR_IL_ces,p83_solar_photovoltaic_1,0,0
ESR_IL_ces,p83_utilitypv_class1_moderate_1,0,0
ESR_IL_ces,p83_utilitypv_class1_moderate_2,0,0
ESR_IL_ces,p84_biomass_1,1,1
ESR_IL_ces,p84_distributed_generation_1,1,1
ESR_IL_ces,p84_landbasedwind_class3_moderate_1,1,1
ESR_IL_ces,p84_landbasedwind_class3_moderate_2,1,1
ESR_IL_ces,p84_nuclear_nuclear__large_moderate_0,1,1
ESR_IL_ces,p84_solar_photovoltaic_1,1,1
ESR_IL_ces,p84_utilitypv_class1_moderate_1,1,1
ESR_IL_ces,p84_utilitypv_class1_moderate_2,1,1
ESR_IL_ces,p93_distributed_generation_1,1,0
ESR_IL_ces,p93_landbasedwind_class3_moderate_1,1,0
ESR_IL_ces,p93_landbasedwind_class3_moderate_2,1,0
ESR_IL_ces,p93_nuclear_nuclear__large_moderate_0,1,0
ESR_IL_ces,p93_solar_photovoltaic_1,1,0
ESR_IL_ces,p93_utilitypv_class1_moderate_1,1,0
ESR_IL_ces,p93_utilitypv_class1_moderate_2,1,0
ESR_IL_ces,p99_biomass_1,1,0
ESR_IL_ces,p99_distributed_generation_1,1,0
ESR_IL_ces,p99_landbasedwind_class3_moderate_1,1,0
ESR_IL_ces,p99_landbasedwind_class3_moderate_2,1,0
ESR_IL_ces,p99_nuclear_1,1,0
ESR_IL_ces,p99_nuclear_nuclear__large_moderate_0,1,0
ESR_IL_ces,p99_offshore_wind_turbine_1,1,0
ESR_IL_ces,p99_offshorewind_class12_moderate_floating_0_1,1,0
ESR_IL_ces,p99_offshorewind_class12_moderate_floating_0_2,1,0
ESR_IL_ces,p99_offshorewind_class3_moderate_fixed_0_1,1,0
ESR_IL_ces,p99_offshorewind_class3_moderate_fixed_0_2,1,0
ESR_IL_ces,p99_offshorewind_class3_moderate_fixed_1_1,1,0
ESR_IL_ces,p99_offshorewind_class3_moderate_fixed_1_2,1,0
ESR_IL_ces,p99_solar_photovoltaic_1,1,0
ESR_IL_ces,p99_utilitypv_class1_moderate_1,1,0
ESR_IL_ces,p99_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p100_biomass_1,1,0
ESR_IL_rps,p100_distributed_generation_1,1,0
ESR_IL_rps,p100_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p100_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p100_solar_photovoltaic_1,1,0
ESR_IL_rps,p100_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p100_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p103_biomass_1,1,0
ESR_IL_rps,p103_distributed_generation_1,1,0
ESR_IL_rps,p103_imports_base_base_1,1,0
ESR_IL_rps,p103_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p103_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p103_offshorewind_class12_moderate_floating_0_1,1,0
ESR_IL_rps,p103_offshorewind_class12_moderate_floating_0_2,1,0
ESR_IL_rps,p103_offshorewind_class3_moderate_fixed_0_1,1,0
ESR_IL_rps,p103_offshorewind_class3_moderate_fixed_0_2,1,0
ESR_IL_rps,p103_offshorewind_class3_moderate_fixed_1_1,1,0
ESR_IL_rps,p103_offshorewind_class3_moderate_fixed_1_2,1,0
ESR_IL_rps,p103_onshore_wind_turbine_1,1,0
ESR_IL_rps,p103_solar_photovoltaic_1,1,0
ESR_IL_rps,p103_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p103_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p104_biomass_1,1,0
ESR_IL_rps,p104_distributed_generation_1,1,0
ESR_IL_rps,p104_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p104_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p104_solar_photovoltaic_1,1,0
ESR_IL_rps,p104_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p104_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p105_biomass_1,1,1
ESR_IL_rps,p105_distributed_generation_1,1,1
ESR_IL_rps,p105_landbasedwind_class3_moderate_1,1,1
ESR_IL_rps,p105_landbasedwind_class3_moderate_2,1,1
ESR_IL_rps,p105_onshore_wind_turbine_1,1,1
ESR_IL_rps,p105_solar_photovoltaic_1,1,1
ESR_IL_rps,p105_utilitypv_class1_moderate_1,1,1
ESR_IL_rps,p105_utilitypv_class1_moderate_2,1,1
ESR_IL_rps,p106_biomass_1,1,1
ESR_IL_rps,p106_distributed_generation_1,1,1
ESR_IL_rps,p106_landbasedwind_class3_moderate_1,1,1
ESR_IL_rps,p106_landbasedwind_class3_moderate_2,1,1
ESR_IL_rps,p106_solar_photovoltaic_1,1,1
ESR_IL_rps,p106_utilitypv_class1_moderate_1,1,1
ESR_IL_rps,p106_utilitypv_class1_moderate_2,1,1
ESR_IL_rps,p107_biomass_1,1,1
ESR_IL_rps,p107_distributed_generation_1,1,1
ESR_IL_rps,p107_landbasedwind_class3_moderate_1,1,1
ESR_IL_rps,p107_landbasedwind_class3_moderate_2,1,1
ESR_IL_rps,p107_solar_photovoltaic_1,1,1
ESR_IL_rps,p107_utilitypv_class1_moderate_1,1,1
ESR_IL_rps,p107_utilitypv_class1_moderate_2,1,1
ESR_IL_rps,p108_biomass_1,1,0
ESR_IL_rps,p108_distributed_generation_1,1,0
ESR_IL_rps,p108_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p108_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p108_solar_photovoltaic_1,1,0
ESR_IL_rps,p108_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p108_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p109_biomass_1,1,0
ESR_IL_rps,p109_distributed_generation_1,1,0
ESR_IL_rps,p109_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p109_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p109_solar_photovoltaic_1,1,0
ESR_IL_rps,p109_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p109_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p110_distributed_generation_1,1,0
ESR_IL_rps,p110_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p110_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p110_solar_photovoltaic_1,1,0
ESR_IL_rps,p110_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p110_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p111_biomass_1,1,0
ESR_IL_rps,p111_distributed_generation_1,1,0
ESR_IL_rps,p111_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p111_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p111_offshorewind_class12_moderate_floating_0_1,1,0
ESR_IL_rps,p111_offshorewind_class12_moderate_floating_0_2,1,0
ESR_IL_rps,p111_offshorewind_class3_moderate_fixed_0_1,1,0
ESR_IL_rps,p111_offshorewind_class3_moderate_fixed_0_2,1,0
ESR_IL_rps,p111_offshorewind_class3_moderate_fixed_1_1,1,0
ESR_IL_rps,p111_offshorewind_class3_moderate_fixed_1_2,1,0
ESR_IL_rps,p111_onshore_wind_turbine_1,1,0
ESR_IL_rps,p111_solar_photovoltaic_1,1,0
ESR_IL_rps,p111_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p111_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p112_biomass_1,1,0
ESR_IL_rps,p112_distributed_generation_1,1,0
ESR_IL_rps,p112_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p112_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p112_onshore_wind_turbine_1,1,0
ESR_IL_rps,p112_solar_photovoltaic_1,1,0
ESR_IL_rps,p112_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p112_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p113_distributed_generation_1,1,0
ESR_IL_rps,p113_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p113_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p113_solar_photovoltaic_1,1,0
ESR_IL_rps,p113_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p113_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p114_biomass_1,1,0
ESR_IL_rps,p114_distributed_generation_1,1,0
ESR_IL_rps,p114_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p114_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p114_solar_photovoltaic_1,1,0
ESR_IL_rps,p114_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p114_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p115_biomass_1,1,0
ESR_IL_rps,p115_distributed_generation_1,1,0
ESR_IL_rps,p115_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p115_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p115_onshore_wind_turbine_1,1,0
ESR_IL_rps,p115_solar_photovoltaic_1,1,0
ESR_IL_rps,p115_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p115_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p116_distributed_generation_1,1,0
ESR_IL_rps,p116_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p116_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p116_onshore_wind_turbine_1,1,0
ESR_IL_rps,p116_solar_photovoltaic_1,1,0
ESR_IL_rps,p116_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p116_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p117_biomass_1,1,0
ESR_IL_rps,p117_distributed_generation_1,1,0
ESR_IL_rps,p117_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p117_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p117_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p117_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p118_biomass_1,1,0
ESR_IL_rps,p118_distributed_generation_1,1,0
ESR_IL_rps,p118_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p118_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p118_solar_photovoltaic_1,1,0
ESR_IL_rps,p118_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p118_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p119_biomass_1,1,0
ESR_IL_rps,p119_distributed_generation_1,1,0
ESR_IL_rps,p119_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p119_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p119_onshore_wind_turbine_1,1,0
ESR_IL_rps,p119_solar_photovoltaic_1,1,0
ESR_IL_rps,p119_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p119_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p120_biomass_1,1,0
ESR_IL_rps,p120_distributed_generation_1,1,0
ESR_IL_rps,p120_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p120_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p120_solar_photovoltaic_1,1,0
ESR_IL_rps,p120_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p120_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p121_distributed_generation_1,1,0
ESR_IL_rps,p121_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p121_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p121_onshore_wind_turbine_1,1,0
ESR_IL_rps,p121_solar_photovoltaic_1,1,0
ESR_IL_rps,p121_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p121_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p122_biomass_1,1,0
ESR_IL_rps,p122_distributed_generation_1,1,0
ESR_IL_rps,p122_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p122_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p122_onshore_wind_turbine_1,1,0
ESR_IL_rps,p122_solar_photovoltaic_1,1,0
ESR_IL_rps,p122_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p122_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p123_biomass_1,1,0
ESR_IL_rps,p123_distributed_generation_1,1,0
ESR_IL_rps,p123_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p123_offshorewind_class12_moderate_floating_0_1,1,0
ESR_IL_rps,p123_offshorewind_class12_moderate_floating_0_2,1,0
ESR_IL_rps,p123_offshorewind_class3_moderate_fixed_0_1,1,0
ESR_IL_rps,p123_offshorewind_class3_moderate_fixed_0_2,1,0
ESR_IL_rps,p123_offshorewind_class3_moderate_fixed_1_1,1,0
ESR_IL_rps,p123_offshorewind_class3_moderate_fixed_1_2,1,0
ESR_IL_rps,p123_solar_photovoltaic_1,1,0
ESR_IL_rps,p123_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p123_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p124_distributed_generation_1,1,0
ESR_IL_rps,p124_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p124_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p124_solar_photovoltaic_1,1,0
ESR_IL_rps,p124_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p124_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p125_biomass_1,1,0
ESR_IL_rps,p125_distributed_generation_1,1,0
ESR_IL_rps,p125_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p125_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p125_offshorewind_class12_moderate_floating_0_1,1,0
ESR_IL_rps,p125_offshorewind_class12_moderate_floating_0_2,1,0
ESR_IL_rps,p125_offshorewind_class3_moderate_fixed_0_1,1,0
ESR_IL_rps,p125_offshorewind_class3_moderate_fixed_0_2,1,0
ESR_IL_rps,p125_offshorewind_class3_moderate_fixed_1_1,1,0
ESR_IL_rps,p125_offshorewind_class3_moderate_fixed_1_2,1,0
ESR_IL_rps,p125_onshore_wind_turbine_1,1,0
ESR_IL_rps,p125_solar_photovoltaic_1,1,0
ESR_IL_rps,p125_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p125_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p126_biomass_1,1,0
ESR_IL_rps,p126_distributed_generation_1,1,0
ESR_IL_rps,p126_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p126_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p126_offshorewind_class12_moderate_floating_0_1,1,0
ESR_IL_rps,p126_offshorewind_class12_moderate_floating_0_2,1,0
ESR_IL_rps,p126_offshorewind_class3_moderate_fixed_0_1,1,0
ESR_IL_rps,p126_offshorewind_class3_moderate_fixed_0_2,1,0
ESR_IL_rps,p126_offshorewind_class3_moderate_fixed_1_1,1,0
ESR_IL_rps,p126_offshorewind_class3_moderate_fixed_1_2,1,0
ESR_IL_rps,p126_onshore_wind_turbine_1,1,0
ESR_IL_rps,p126_solar_photovoltaic_1,1,0
ESR_IL_rps,p126_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p126_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p45_biomass_1,1,1
ESR_IL_rps,p45_distributed_generation_1,1,1
ESR_IL_rps,p45_landbasedwind_class3_moderate_1,1,1
ESR_IL_rps,p45_landbasedwind_class3_moderate_2,1,1
ESR_IL_rps,p45_onshore_wind_turbine_1,1,1
ESR_IL_rps,p45_solar_photovoltaic_1,1,1
ESR_IL_rps,p45_utilitypv_class1_moderate_1,1,1
ESR_IL_rps,p45_utilitypv_class1_moderate_2,1,1
ESR_IL_rps,p46_biomass_1,1,1
ESR_IL_rps,p46_distributed_generation_1,1,1
ESR_IL_rps,p46_landbasedwind_class3_moderate_1,1,1
ESR_IL_rps,p46_landbasedwind_class3_moderate_2,1,1
ESR_IL_rps,p46_solar_photovoltaic_1,1,1
ESR_IL_rps,p46_utilitypv_class1_moderate_1,1,1
ESR_IL_rps,p46_utilitypv_class1_moderate_2,1,1
ESR_IL_rps,p54_biomass_1,1,1
ESR_IL_rps,p54_distributed_generation_1,1,1
ESR_IL_rps,p54_landbasedwind_class3_moderate_1,1,1
ESR_IL_rps,p54_landbasedwind_class3_moderate_2,1,1
ESR_IL_rps,p54_onshore_wind_turbine_1,1,1
ESR_IL_rps,p54_solar_photovoltaic_1,1,1
ESR_IL_rps,p54_utilitypv_class1_moderate_1,1,1
ESR_IL_rps,p54_utilitypv_class1_moderate_2,1,1
ESR_IL_rps,p55_biomass_1,1,1
ESR_IL_rps,p55_distributed_generation_1,1,1
ESR_IL_rps,p55_landbasedwind_class3_moderate_1,1,1
ESR_IL_rps,p55_landbasedwind_class3_moderate_2,1,1
ESR_IL_rps,p55_onshore_wind_turbine_1,1,1
ESR_IL_rps,p55_solar_photovoltaic_1,1,1
ESR_IL_rps,p55_utilitypv_class1_moderate_1,1,1
ESR_IL_rps,p55_utilitypv_class1_moderate_2,1,1
ESR_IL_rps,p69_distributed_generation_1,1,1
ESR_IL_rps,p69_landbasedwind_class3_moderate_1,1,1
ESR_IL_rps,p69_landbasedwind_class3_moderate_2,1,1
ESR_IL_rps,p69_onshore_wind_turbine_1,1,1
ESR_IL_rps,p69_solar_photovoltaic_1,1,1
ESR_IL_rps,p69_utilitypv_class1_moderate_1,1,1
ESR_IL_rps,p69_utilitypv_class1_moderate_2,1,1
ESR_IL_rps,p70_biomass_1,1,1
ESR_IL_rps,p70_distributed_generation_1,1,1
ESR_IL_rps,p70_landbasedwind_class3_moderate_1,1,1
ESR_IL_rps,p70_landbasedwind_class3_moderate_2,1,1
ESR_IL_rps,p70_onshore_wind_turbine_1,1,1
ESR_IL_rps,p70_solar_photovoltaic_1,1,1
ESR_IL_rps,p70_utilitypv_class1_moderate_1,1,1
ESR_IL_rps,p70_utilitypv_class1_moderate_2,1,1
ESR_IL_rps,p71_distributed_generation_1,1,1
ESR_IL_rps,p71_landbasedwind_class3_moderate_1,1,1
ESR_IL_rps,p71_landbasedwind_class3_moderate_2,1,1
ESR_IL_rps,p71_onshore_wind_turbine_1,1,1
ESR_IL_rps,p71_solar_photovoltaic_1,1,1
ESR_IL_rps,p71_utilitypv_class1_moderate_1,1,1
ESR_IL_rps,p71_utilitypv_class1_moderate_2,1,1
ESR_IL_rps,p72_biomass_1,1,1
ESR_IL_rps,p72_distributed_generation_1,1,1
ESR_IL_rps,p72_landbasedwind_class3_moderate_1,1,1
ESR_IL_rps,p72_landbasedwind_class3_moderate_2,1,1
ESR_IL_rps,p72_solar_photovoltaic_1,1,1
ESR_IL_rps,p72_utilitypv_class1_moderate_1,1,1
ESR_IL_rps,p72_utilitypv_class1_moderate_2,1,1
ESR_IL_rps,p73_distributed_generation_1,1,1
ESR_IL_rps,p73_landbasedwind_class3_moderate_1,1,1
ESR_IL_rps,p73_landbasedwind_class3_moderate_2,1,1
ESR_IL_rps,p73_solar_photovoltaic_1,1,1
ESR_IL_rps,p73_utilitypv_class1_moderate_1,1,1
ESR_IL_rps,p73_utilitypv_class1_moderate_2,1,1
ESR_IL_rps,p74_biomass_1,1,0
ESR_IL_rps,p74_distributed_generation_1,1,0
ESR_IL_rps,p74_landbasedwind_class3_moderate_1,1,0
ESR_IL_rps,p74_landbasedwind_class3_moderate_2,1,0
ESR_IL_rps,p74_offshorewind_class12_moderate_floating_0_1,1,0
ESR_IL_rps,p74_offshorewind_class12_moderate_floating_0_2,1,0
ESR_IL_rps,p74_offshorewind_class3_moderate_fixed_0_1,1,0
ESR_IL_rps,p74_offshorewind_class3_moderate_fixed_0_2,1,0
ESR_IL_rps,p74_offshorewind_class3_moderate_fixed_1_1,1,0
ESR_IL_rps,p74_offshorewind_class3_moderate_fixed_1_2,1,0
ESR_IL_rps,p74_onshore_wind_turbine_1,1,0
ESR_IL_rps,p74_solar_photovoltaic_1,1,0
ESR_IL_rps,p74_utilitypv_class1_moderate_1,1,0
ESR_IL_rps,p74_utilitypv_class1_moderate_2,1,0
ESR_IL_rps,p75_biomass_1,1,1
ESR_IL_rps,p75_distributed_generation_1,1,1
ESR_IL_rps,p75_landbasedwind_class3_moderate_1,1,1
ESR_IL_rps,p75_landbasedwind_class3_moderate_2,1,1
ESR_IL_rps,p75_offshorewind_class12_moderate_floating_0_1,1,1
ESR_IL_rps,p75_offshorewind_class12_moderate_floating_0_2,1,1
ESR_IL_rps,p75_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_IL_rps,p75_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_IL_rps,p75_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_IL_rps,p75_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_IL_rps,p75_onshore_wind_turbine_1,1,1
