GENERATION_PROJECT,build_year,build_gen_predetermined,build_gen_energy_predetermined
p132_batteries_1,2025,20,80
p132_biomass_1,1987,5.85170823195458,.
p132_biomass_1,1988,53.0850714836413,.
p132_biomass_1,1991,7.05741205393349,.
p132_biomass_1,1995,11.0646048454098,.
p132_biomass_1,2008,0.596899916696418,.
p132_biomass_1,2013,26.5191986009732,.
p132_conventional_hydroelectric_1,1955,42.6,.
p132_hydroelectric_pumped_storage_1,1928,27,418.5
p132_hydroelectric_pumped_storage_1,1929,2,31
p132_natural_gas_fired_combined_cycle_1,1988,8.6,.
p132_natural_gas_fired_combined_cycle_1,1990,61,.
p132_natural_gas_fired_combined_cycle_1,2006,24.6,.
p132_natural_gas_fired_combined_cycle_1,2008,20.2,.
p132_natural_gas_fired_combined_cycle_1,2010,14.6,.
p132_natural_gas_fired_combined_cycle_1,2012,15,.
p132_natural_gas_fired_combined_cycle_1,2016,0.5,.
p132_natural_gas_fired_combined_cycle_2,1998,390,.
p132_natural_gas_fired_combined_cycle_2,1999,185,.
p132_natural_gas_fired_combined_cycle_2,2002,897.9,.
p132_natural_gas_fired_combined_cycle_2,2004,581.39,.
p132_natural_gas_fired_combined_cycle_2,2011,623,.
p132_natural_gas_fired_combined_cycle_2,2018,869,.
p132_natural_gas_fired_combined_cycle_2,2019,513.4,.
p132_natural_gas_fired_combustion_turbine_1,1992,31,.
p132_natural_gas_fired_combustion_turbine_1,2001,249.2,.
p132_natural_gas_fired_combustion_turbine_1,2005,16.5,.
p132_natural_gas_fired_combustion_turbine_1,2007,99.1,.
p132_natural_gas_fired_combustion_turbine_1,2008,16.1,.
p132_natural_gas_fired_combustion_turbine_1,2009,119.1,.
p132_natural_gas_fired_combustion_turbine_1,2011,15.3,.
p132_natural_gas_fired_combustion_turbine_1,2018,99.8,.
p132_nuclear_1,1975,869.8,.
p132_nuclear_1,1986,1251.3,.
p132_onshore_wind_turbine_1,2015,5,.
p132_other_peaker_1,1535,5,.
p132_other_peaker_1,1536,5.3,.
p132_other_peaker_1,1952,10,.
p132_other_peaker_1,1954,83,.
p132_other_peaker_1,1958,120,.
p132_other_peaker_1,1964,245,.
p132_other_peaker_1,1994,5,.
p132_other_peaker_1,2001,7.5,.
p132_other_peaker_1,2002,3.9,.
p132_other_peaker_1,2004,2.6,.
p132_other_peaker_1,2008,0.8,.
p132_other_peaker_1,2009,4.8,.
p132_other_peaker_1,2010,1.9,.
p132_other_peaker_1,2012,1.4,.
p132_other_peaker_1,2013,14.9,.
p132_other_peaker_1,2014,1.4,.
p132_other_peaker_1,2015,1.4,.
p132_other_peaker_1,2016,7.2,.
p132_other_peaker_1,2018,4.4,.
p132_other_peaker_1,2019,1.2,.
p132_other_peaker_1,2020,9.5,.
p132_other_peaker_1,2021,10.6,.
p132_other_peaker_1,2022,16.6,.
p132_other_peaker_1,2023,2.7,.
p132_other_peaker_1,2024,14,.
p132_petroleum_liquids_1,1966,22.1,.
p132_petroleum_liquids_1,1967,50.4,.
p132_petroleum_liquids_1,1968,21.2,.
p132_petroleum_liquids_1,1969,93.4,.
p132_petroleum_liquids_1,1971,410,.
p132_petroleum_liquids_1,1973,402,.
p132_petroleum_liquids_1,1975,453.3,.
p132_petroleum_liquids_1,1984,1,.
p132_petroleum_liquids_1,1985,19.2,.
p132_petroleum_liquids_1,1993,0.7,.
p132_petroleum_liquids_1,1996,156.4,.
p132_petroleum_liquids_1,2001,2,.
p132_petroleum_liquids_1,2002,0.8,.
p132_petroleum_liquids_1,2004,47.8,.
p132_petroleum_liquids_1,2006,25.9,.
p132_petroleum_liquids_1,2007,0.5,.
p132_petroleum_liquids_1,2008,47.5,.
p132_petroleum_liquids_1,2010,237.5,.
p132_petroleum_liquids_1,2011,196.8,.
p132_petroleum_liquids_1,2012,143.4,.
p132_petroleum_liquids_1,2014,15,.
p132_small_hydroelectric_1,1903,0,.
p132_small_hydroelectric_1,1906,0.202260746147607,.
p132_small_hydroelectric_1,1914,0,.
p132_small_hydroelectric_1,1919,0.265213148824006,.
p132_small_hydroelectric_1,1925,3.27877344383617,.
p132_small_hydroelectric_1,1926,0.101130373073804,.
p132_small_hydroelectric_1,1936,0,.
p132_small_hydroelectric_1,1937,0.667807177615572,.
p132_small_hydroelectric_1,1949,0.467473894971614,.
p132_small_hydroelectric_1,1967,0.41492700729927,.
p132_small_hydroelectric_1,1986,1.2643261230463,.
p132_small_hydroelectric_1,1989,0,.
p132_small_hydroelectric_1,1990,0.895063312799452,.
p132_small_hydroelectric_1,1995,0.0999220473039775,.
p132_solar_photovoltaic_1,1536,2.2,.
p132_solar_photovoltaic_1,2010,0.1,.
p132_solar_photovoltaic_1,2012,0.8,.
p132_solar_photovoltaic_1,2013,5,.
p132_solar_photovoltaic_1,2014,6,.
p132_solar_photovoltaic_1,2016,12,.
p132_solar_photovoltaic_1,2017,14.2,.
p132_solar_photovoltaic_1,2018,56.3,.
p132_solar_photovoltaic_1,2019,42.1,.
p132_solar_photovoltaic_1,2020,27.6,.
p132_solar_photovoltaic_1,2021,90.1,.
p132_solar_photovoltaic_1,2022,36.5,.
p132_solar_photovoltaic_1,2023,2.5,.
p132_solar_photovoltaic_1,2024,31.5,.
p132_solar_photovoltaic_1,2025,228,.
p132_solar_photovoltaic_1,2026,8,.
p133_batteries_1,2022,3,10
p133_biomass_1,2005,0.23101049270073,.
p133_biomass_1,2013,23.8100139395783,.
p133_biomass_1,2017,0.0991373801916933,.
p133_natural_gas_fired_combined_cycle_1,1990,238.9,.
p133_natural_gas_fired_combined_cycle_1,1991,238.9,.
p133_natural_gas_fired_combined_cycle_2,1995,510.1,.
p133_natural_gas_fired_combined_cycle_2,2000,291.8,.
p133_natural_gas_fired_combined_cycle_2,2002,615,.
p133_natural_gas_fired_combustion_turbine_1,2003,7.5,.
p133_natural_gas_fired_combustion_turbine_1,2004,7.6,.
p133_offshore_wind_turbine_1,2016,29.3,.
p133_onshore_wind_turbine_1,2012,6,.
p133_onshore_wind_turbine_1,2016,15,.
p133_onshore_wind_turbine_1,2017,1.5,.
p133_onshore_wind_turbine_1,2019,21,.
p133_onshore_wind_turbine_1,2021,4.5,.
p133_other_peaker_1,1958,2,.
p133_other_peaker_1,1974,3.4,.
p133_other_peaker_1,1993,7,.
p133_other_peaker_1,2014,12.5,.
p133_other_peaker_1,2015,2,.
p133_petroleum_liquids_1,2001,1.2,.
p133_petroleum_liquids_1,2002,1.6,.
p133_petroleum_liquids_1,2006,1.8,.
p133_petroleum_liquids_1,2018,2.5,.
p133_small_hydroelectric_1,1981,0.699555580900243,.
p133_solar_photovoltaic_1,2013,6.9,.
p133_solar_photovoltaic_1,2014,1.3,.
p133_solar_photovoltaic_1,2015,2.4,.
p133_solar_photovoltaic_1,2016,1,.
p133_solar_photovoltaic_1,2017,8.5,.
p133_solar_photovoltaic_1,2018,22.4,.
p133_solar_photovoltaic_1,2019,73.2,.
p133_solar_photovoltaic_1,2020,53,.
p133_solar_photovoltaic_1,2021,50.7,.
p133_solar_photovoltaic_1,2022,50.6,.
p133_solar_photovoltaic_1,2023,105.2,.
p133_solar_photovoltaic_1,2024,33,.
p133_solar_photovoltaic_1,2025,12.8,.
p134_batteries_1,2016,16.2,10.9
p134_batteries_1,2019,4.9,10
p134_batteries_1,2020,20.3,23.1
p134_batteries_1,2021,4.9,10
p134_batteries_1,2023,16,32
p134_batteries_1,2025,175,700
p134_batteries_1,2026,15,60
p134_biomass_1,1966,6.2514923022746,.
p134_biomass_1,1970,4.80884023251892,.
p134_biomass_1,1976,9.74679617412711,.
p134_biomass_1,1987,7.5325045620438,.
p134_biomass_1,1988,4.53130068937551,.
p134_biomass_1,1989,15.0924067315491,.
p134_biomass_1,1990,28.9537183230343,.
p134_biomass_1,1992,30.0648469870028,.
p134_biomass_1,2009,2.45526662611517,.
p134_biomass_1,2016,5.98993815896188,.
p134_biomass_1,2018,5.03613392653434,.
p134_conventional_hydroelectric_1,1903,1.8,.
p134_conventional_hydroelectric_1,1906,2.1,.
p134_conventional_hydroelectric_1,1912,5.6,.
p134_conventional_hydroelectric_1,1913,2.4,.
p134_conventional_hydroelectric_1,1917,17.1,.
p134_conventional_hydroelectric_1,1918,16.2,.
p134_conventional_hydroelectric_1,1921,14.9,.
p134_conventional_hydroelectric_1,1926,8.8,.
p134_conventional_hydroelectric_1,1929,3,.
p134_conventional_hydroelectric_1,1930,32.7,.
p134_conventional_hydroelectric_1,1931,29.9,.
p134_conventional_hydroelectric_1,1940,49.8,.
p134_conventional_hydroelectric_1,1948,9,.
p134_conventional_hydroelectric_1,1950,4.3,.
p134_conventional_hydroelectric_1,1953,22.4,.
p134_conventional_hydroelectric_1,1954,66.9,.
p134_conventional_hydroelectric_1,1955,35.6,.
p134_conventional_hydroelectric_1,1967,12.1,.
p134_conventional_hydroelectric_1,1970,6.2,.
p134_conventional_hydroelectric_1,1975,7.6,.
p134_conventional_hydroelectric_1,1986,8.7,.
p134_conventional_hydroelectric_1,1987,10,.
p134_conventional_hydroelectric_1,1988,4.9,.
p134_natural_gas_fired_combined_cycle_1,2000,541.2,.
p134_natural_gas_fired_combined_cycle_1,2001,585.4,.
p134_natural_gas_fired_combined_cycle_2,2000,278.6,.
p134_natural_gas_fired_combustion_turbine_1,2001,183.1,.
p134_natural_gas_fired_combustion_turbine_1,2006,5,.
p134_onshore_wind_turbine_1,2007,42,.
p134_onshore_wind_turbine_1,2008,4.5,.
p134_onshore_wind_turbine_1,2009,127.5,.
p134_onshore_wind_turbine_1,2010,91.5,.
p134_onshore_wind_turbine_1,2011,80,.
p134_onshore_wind_turbine_1,2012,85.1,.
p134_onshore_wind_turbine_1,2014,8.5,.
p134_onshore_wind_turbine_1,2015,173.7,.
p134_onshore_wind_turbine_1,2016,286,.
p134_onshore_wind_turbine_1,2017,22.8,.
p134_onshore_wind_turbine_1,2020,72.6,.
p134_onshore_wind_turbine_1,2021,15.3,.
p134_onshore_wind_turbine_1,2022,20,.
p134_onshore_wind_turbine_1,2025,184.8,.
p134_petroleum_liquids_1,1957,49.5,.
p134_petroleum_liquids_1,1958,52.8,.
p134_petroleum_liquids_1,1965,113.8,.
p134_petroleum_liquids_1,1970,40,.
p134_petroleum_liquids_1,1978,605.8,.
p134_petroleum_liquids_1,1987,1.8,.
p134_small_hydroelectric_1,1903,0,.
p134_small_hydroelectric_1,1904,0,.
p134_small_hydroelectric_1,1906,0,.
p134_small_hydroelectric_1,1907,0,.
p134_small_hydroelectric_1,1910,0,.
p134_small_hydroelectric_1,1911,0,.
p134_small_hydroelectric_1,1912,1.46366839010543,.
p134_small_hydroelectric_1,1913,0.498674834897463,.
p134_small_hydroelectric_1,1916,0.249337417448731,.
p134_small_hydroelectric_1,1917,1.29805374646922,.
p134_small_hydroelectric_1,1918,0.607144667477697,.
p134_small_hydroelectric_1,1919,0,.
p134_small_hydroelectric_1,1920,0,.
p134_small_hydroelectric_1,1921,0,.
p134_small_hydroelectric_1,1923,1.7229445458232,.
p134_small_hydroelectric_1,1924,1.09586628142741,.
p134_small_hydroelectric_1,1925,2.54363087996756,.
p134_small_hydroelectric_1,1926,0,.
p134_small_hydroelectric_1,1927,0,.
p134_small_hydroelectric_1,1929,0.299204900938478,.
p134_small_hydroelectric_1,1935,0.485274736415247,.
p134_small_hydroelectric_1,1937,1.59530869829684,.
p134_small_hydroelectric_1,1938,0,.
p134_small_hydroelectric_1,1939,4.92538200738092,.
p134_small_hydroelectric_1,1941,0.0952326642335766,.
p134_small_hydroelectric_1,1942,0,.
p134_small_hydroelectric_1,1946,0,.
p134_small_hydroelectric_1,1948,0,.
p134_small_hydroelectric_1,1950,4.02439749383563,.
p134_small_hydroelectric_1,1956,0,.
p134_small_hydroelectric_1,1961,0,.
p134_small_hydroelectric_1,1980,0,.
p134_small_hydroelectric_1,1981,0,.
p134_small_hydroelectric_1,1982,0,.
p134_small_hydroelectric_1,1983,0,.
p134_small_hydroelectric_1,1984,0,.
p134_small_hydroelectric_1,1985,9.0366482000028,.
p134_small_hydroelectric_1,1986,1.48979876317924,.
p134_small_hydroelectric_1,1987,2.51026459854015,.
p134_small_hydroelectric_1,1988,13.067328163017,.
p134_small_hydroelectric_1,1989,1.68647354014599,.
p134_small_hydroelectric_1,1990,0,.
p134_small_hydroelectric_1,2004,0,.
p134_small_hydroelectric_1,2008,0,.
p134_small_hydroelectric_1,2009,1.02288625304136,.
p134_small_hydroelectric_1,2011,0,.
p134_small_hydroelectric_1,2013,3.98626317923763,.
p134_solar_photovoltaic_1,2017,14.3,.
p134_solar_photovoltaic_1,2020,49.4,.
p134_solar_photovoltaic_1,2021,143.7,.
p134_solar_photovoltaic_1,2022,167.9,.
p134_solar_photovoltaic_1,2023,144.2,.
p134_solar_photovoltaic_1,2024,285.8,.
p134_solar_photovoltaic_1,2025,7,.
p134_solar_photovoltaic_1,2026,118.1,.
p134_solar_photovoltaic_1,2029,17.1,.
p134_waste_heat_1,1987,11.7227037712895,.
p14_biomass_1,1981,7.59330182086663,.
p14_biomass_1,1991,7.23171601987298,.
p14_biomass_1,2012,1.7283302919708,.
p14_conventional_hydroelectric_1,1952,148.5,.
p14_conventional_hydroelectric_1,1953,146.3,.
p14_conventional_hydroelectric_1,1955,42,.
p14_conventional_hydroelectric_1,1989,2.1,.
p14_conventional_hydroelectric_1,1990,36,.
p14_natural_gas_fired_combined_cycle_1,2001,175,.
p14_natural_gas_fired_combined_cycle_2,2001,110,.
p14_natural_gas_fired_combustion_turbine_1,1994,175,.
p14_small_hydroelectric_1,1906,0,.
p14_small_hydroelectric_1,1907,0,.
p14_small_hydroelectric_1,1908,0,.
p14_small_hydroelectric_1,1921,0.241961407702899,.
p14_small_hydroelectric_1,1941,0.665393871182972,.
p14_small_hydroelectric_1,1950,0.665393871182972,.
p14_small_hydroelectric_1,1982,1.02833598273732,.
p15_batteries_1,2024,40,160
p15_batteries_1,2025,357,1428
p15_batteries_1,2026,50,200
p15_biomass_1,1983,2.17216646390916,.
p15_biomass_1,2007,2.34673280875813,.
p15_biomass_1,2009,1.91092609489051,.
p15_biomass_1,2024,0.590505464480874,.
p15_conventional_hydroelectric_1,1949,76.4,.
p15_conventional_hydroelectric_1,1950,57.82,.
p15_conventional_hydroelectric_1,1951,20,.
p15_conventional_hydroelectric_1,1952,91.55,.
p15_conventional_hydroelectric_1,1958,357.83,.
p15_conventional_hydroelectric_1,1959,120.13,.
p15_conventional_hydroelectric_1,1974,220,.
p15_conventional_hydroelectric_1,1975,180,.
p15_conventional_hydroelectric_1,1980,174.52,.
p15_conventional_hydroelectric_1,1988,48.7,.
p15_natural_gas_fired_combined_cycle_1,2012,202.21,.
p15_natural_gas_fired_combined_cycle_2,2012,99.42,.
p15_natural_gas_fired_combustion_turbine_1,2001,96.84,.
p15_natural_gas_fired_combustion_turbine_1,2005,215.2,.
p15_natural_gas_fired_combustion_turbine_1,2008,205.19,.
p15_onshore_wind_turbine_1,2008,42,.
p15_onshore_wind_turbine_1,2011,22.4,.
p15_onshore_wind_turbine_1,2012,138,.
p15_other_peaker_1,1948,2.2,.
p15_other_peaker_1,1968,6,.
p15_petroleum_liquids_1,1967,5.58,.
p15_small_hydroelectric_1,1920,4.7430163990458,.
p15_small_hydroelectric_1,1921,1.66732192574763,.
p15_small_hydroelectric_1,1925,6.77881690997567,.
p15_small_hydroelectric_1,1927,0,.
p15_small_hydroelectric_1,1937,1.84280852034003,.
p15_small_hydroelectric_1,1942,0,.
p15_small_hydroelectric_1,1948,17.4116125538401,.
p15_small_hydroelectric_1,1983,1.86493729396406,.
p15_small_hydroelectric_1,1984,0.483195585396693,.
p15_small_hydroelectric_1,1985,0.871147607461476,.
p15_small_hydroelectric_1,1986,0.644744058205975,.
p15_small_hydroelectric_1,1987,3.08164791159773,.
p15_small_hydroelectric_1,1988,1.56617497972425,.
p15_small_hydroelectric_1,1989,1.46256589618816,.
p15_small_hydroelectric_1,1990,5.21261856763597,.
p15_small_hydroelectric_1,1992,0.45691403081914,.
p15_small_hydroelectric_1,1993,5.66550081103001,.
p15_small_hydroelectric_1,1994,0.538815389294404,.
p15_small_hydroelectric_1,1995,4.5920645782644,.
p15_small_hydroelectric_1,1997,0,.
p15_small_hydroelectric_1,2004,0.903639497161395,.
p15_small_hydroelectric_1,2006,0.497744322789943,.
p15_small_hydroelectric_1,2010,0,.
p15_small_hydroelectric_1,2013,1.1,.
p15_small_hydroelectric_1,2015,0.602293694241687,.
p15_small_hydroelectric_1,2016,0.1,.
p15_small_hydroelectric_1,2020,1.61336328737392,.
p15_small_hydroelectric_1,2021,0.791153319644079,.
p15_solar_photovoltaic_1,2016,108,.
p15_solar_photovoltaic_1,2017,80,.
p15_solar_photovoltaic_1,2023,40,.
p15_solar_photovoltaic_1,2025,200,.
p15_solar_photovoltaic_1,2026,125,.
p16_batteries_1,2025,62,244
p16_biomass_1,2011,0.61989101784266,.
p16_biomass_1,2014,0.738437410892501,.
p16_biomass_1,2018,1.72043795620438,.
p16_biomass_1,2019,0.738437410892501,.
p16_biomass_1,2023,0.86021897810219,.
p16_conventional_hydroelectric_1,1923,33,.
p16_conventional_hydroelectric_1,1935,7.32,.
p16_conventional_hydroelectric_1,1957,132.3,.
p16_conventional_hydroelectric_1,1958,44.1,.
p16_conventional_hydroelectric_1,1978,50.1,.
p16_conventional_hydroelectric_1,1992,50.35,.
p16_conventional_hydroelectric_1,1995,44.3,.
p16_geothermal_1,2008,12.2,.
p16_natural_gas_fired_combustion_turbine_1,2015,5.3,.
p16_onshore_wind_turbine_1,2005,10.5,.
p16_onshore_wind_turbine_1,2006,64.5,.
p16_onshore_wind_turbine_1,2009,27.3,.
p16_onshore_wind_turbine_1,2010,205.8,.
p16_onshore_wind_turbine_1,2011,244.5,.
p16_onshore_wind_turbine_1,2012,213.3,.
p16_onshore_wind_turbine_1,2024,160,.
p16_onshore_wind_turbine_1,2027,153,.
p16_onshore_wind_turbine_1,2028,206,.
p16_other_peaker_1,1948,3.5,.
p16_other_peaker_1,1994,5,.
p16_other_peaker_1,2025,17.5,.
p16_small_hydroelectric_1,1915,0,.
p16_small_hydroelectric_1,1916,0,.
p16_small_hydroelectric_1,1917,1.44349169836537,.
p16_small_hydroelectric_1,1920,0,.
p16_small_hydroelectric_1,1924,0,.
p16_small_hydroelectric_1,1925,2.35235684178061,.
p16_small_hydroelectric_1,1937,8.53350494737031,.
p16_small_hydroelectric_1,1940,0.919315186536902,.
p16_small_hydroelectric_1,1946,0.25737353189976,.
p16_small_hydroelectric_1,1947,0.411797651039615,.
p16_small_hydroelectric_1,1982,14.1668060624493,.
p16_small_hydroelectric_1,1984,4.72794662771534,.
p16_small_hydroelectric_1,1986,4.26904543508363,.
p16_small_hydroelectric_1,1987,1.09790652879157,.
p16_small_hydroelectric_1,1988,13.2140105433901,.
p16_small_hydroelectric_1,1990,1.23013632215378,.
p16_small_hydroelectric_1,1993,6.00908607055961,.
p16_small_hydroelectric_1,1994,1.68208890916464,.
p16_small_hydroelectric_1,2014,0.759390206812652,.
p16_solar_photovoltaic_1,2017,40,.
p16_solar_photovoltaic_1,2019,1.6,.
p16_solar_photovoltaic_1,2022,120,.
p16_solar_photovoltaic_1,2024,100,.
p16_waste_heat_1,1986,3.6174346107056,.
p17_biomass_1,2009,0.661193212917351,.
p17_biomass_1,2013,2.29090632603406,.
p17_biomass_1,2023,0.661193212917351,.
p17_conventional_hydroelectric_1,1915,66,.
p17_conventional_hydroelectric_1,1916,14,.
p17_conventional_hydroelectric_1,1917,14,.
p17_conventional_hydroelectric_1,1938,70.6,.
p17_conventional_hydroelectric_1,1949,70.6,.
p17_conventional_hydroelectric_1,1952,214,.
p17_conventional_hydroelectric_1,1953,214,.
p17_conventional_hydroelectric_1,1954,86.6,.
p17_conventional_hydroelectric_1,1959,360.3,.
p17_conventional_hydroelectric_1,1960,120,.
p17_conventional_hydroelectric_1,1975,210,.
p17_conventional_hydroelectric_1,1976,210,.
p17_conventional_hydroelectric_1,1977,142.2,.
p17_conventional_hydroelectric_1,1984,105,.
p17_natural_gas_fired_combustion_turbine_1,2011,144.3,.
p17_other_peaker_1,2006,54,.
p17_small_hydroelectric_1,1910,0.512352780422441,.
p17_small_hydroelectric_1,1927,1.2168378535033,.
p17_small_hydroelectric_1,1928,1.2168378535033,.
p17_small_hydroelectric_1,1989,4.89066301703163,.
p17_small_hydroelectric_1,2013,1.38264142335766,.
p17_small_hydroelectric_1,2021,0,.
p17_small_hydroelectric_1,2022,0,.
p17_solar_photovoltaic_1,2023,80,.
p18_conventional_hydroelectric_1,1915,48,.
p18_conventional_hydroelectric_1,1916,23.5,.
p18_conventional_hydroelectric_1,1918,51.9,.
p18_conventional_hydroelectric_1,1930,49,.
p18_conventional_hydroelectric_1,1953,19.2,.
p18_conventional_hydroelectric_1,1954,38.4,.
p18_conventional_hydroelectric_1,1958,63,.
p18_conventional_hydroelectric_1,1966,287.5,.
p18_conventional_hydroelectric_1,2013,64,.
p18_conventional_steam_coal_1,2006,107,.
p18_onshore_wind_turbine_1,2006,9.72,.
p18_onshore_wind_turbine_1,2008,104.2,.
p18_onshore_wind_turbine_1,2009,101.4,.
p18_onshore_wind_turbine_1,2012,194.2,.
p18_onshore_wind_turbine_1,2014,10,.
p18_onshore_wind_turbine_1,2016,25,.
p18_onshore_wind_turbine_1,2018,112.8,.
p18_onshore_wind_turbine_1,2021,239.8,.
p18_onshore_wind_turbine_1,2025,96.8,.
p18_small_hydroelectric_1,1528,0,.
p18_small_hydroelectric_1,1915,0,.
p18_small_hydroelectric_1,1925,6.28715531224655,.
p18_small_hydroelectric_1,1927,0,.
p18_small_hydroelectric_1,1985,2,.
p18_small_hydroelectric_1,2004,5.61842305352798,.
p18_small_hydroelectric_1,2011,13,.
p18_small_hydroelectric_1,2019,0,.
p18_small_hydroelectric_1,2021,0,.
p18_small_hydroelectric_1,2022,0,.
p18_small_hydroelectric_1,2025,0,.
p18_solar_photovoltaic_1,2017,14,.
p18_solar_photovoltaic_1,2022,2,.
p18_solar_photovoltaic_1,2025,2,.
p19_conventional_hydroelectric_1,1943,50,.
p19_conventional_hydroelectric_1,1951,50,.
p19_conventional_hydroelectric_1,1961,98,.
p2_batteries_1,2020,1,4
p2_biomass_1,1948,1.65629594603718,.
p2_biomass_1,1954,2.29437717114987,.
p2_biomass_1,1957,3.33932238193018,.
p2_biomass_1,1958,6.12524139726962,.
p2_biomass_1,1966,6.96050158780638,.
p2_biomass_1,1976,4.00497790230302,.
p2_biomass_1,1986,1.19270421929825,.
p2_biomass_1,2003,13.7001089821573,.
p2_biomass_1,2022,1.12111513458029,.
p2_conventional_hydroelectric_1,1926,38,.
p2_conventional_hydroelectric_1,1930,30,.
p2_conventional_hydroelectric_1,1931,31,.
p2_conventional_hydroelectric_1,1932,50,.
p2_conventional_hydroelectric_1,1949,50,.
p2_conventional_hydroelectric_1,1952,30,.
p2_conventional_hydroelectric_1,1953,163.6,.
p2_conventional_hydroelectric_1,1958,313.7,.
p2_conventional_hydroelectric_1,1963,123,.
p2_conventional_hydroelectric_1,1968,322.3,.
p2_conventional_hydroelectric_1,1969,270,.
p2_conventional_hydroelectric_1,1970,405,.
p2_conventional_hydroelectric_1,1971,135,.
p2_conventional_hydroelectric_1,1975,397,.
p2_conventional_hydroelectric_1,1978,810,.
p2_conventional_hydroelectric_1,1979,405,.
p2_conventional_hydroelectric_1,1983,41,.
p2_conventional_hydroelectric_1,1994,70,.
p2_conventional_hydroelectric_1,2013,3.6,.
p2_natural_gas_fired_combined_cycle_1,1997,262,.
p2_natural_gas_fired_combined_cycle_1,2004,304.6,.
p2_natural_gas_fired_combined_cycle_1,2008,336,.
