load_zone,fuel,period,fuel_cost
p131,uranium,2028,1.37390438022092
p131,uranium,2030,1.37390438022092
p131,uranium,2035,1.37390438022092
p132,uranium,2028,0.677271350911614
p132,uranium,2030,0.677271350911614
p132,uranium,2035,0.677271350911614
p133,uranium,2028,1.37390438022092
p133,uranium,2030,1.37390438022092
p133,uranium,2035,1.37390438022092
p134,uranium,2028,1.37390438022092
p134,uranium,2030,1.37390438022092
p134,uranium,2035,1.37390438022092
p1,distillate,2028,22.4552496229456
p1,distillate,2030,22.4552496229456
p1,distillate,2035,22.4552496229456
p2,distillate,2028,22.4552496229456
p2,distillate,2030,22.4552496229456
p2,distillate,2035,22.4552496229456
p3,distillate,2028,22.4552496229456
p3,distillate,2030,22.4552496229456
p3,distillate,2035,22.4552496229456
p4,distillate,2028,22.4552496229456
p4,distillate,2030,22.4552496229456
p4,distillate,2035,22.4552496229456
p5,distillate,2028,20.2855070288904
p5,distillate,2030,20.2855070288904
p5,distillate,2035,20.2855070288904
p6,distillate,2028,20.2855070288904
p6,distillate,2030,20.2855070288904
p6,distillate,2035,20.2855070288904
p7,distillate,2028,20.2855070288904
p7,distillate,2030,20.2855070288904
p7,distillate,2035,20.2855070288904
p8,distillate,2028,21.880112028682
p8,distillate,2030,21.880112028682
p8,distillate,2035,21.880112028682
p9,distillate,2028,21.880112028682
p9,distillate,2030,21.880112028682
p9,distillate,2035,21.880112028682
p10,distillate,2028,21.880112028682
p10,distillate,2030,21.880112028682
p10,distillate,2035,21.880112028682
p11,distillate,2028,21.880112028682
p11,distillate,2030,21.880112028682
p11,distillate,2035,21.880112028682
p12,distillate,2028,23.5744160696578
p12,distillate,2030,23.5744160696578
p12,distillate,2035,23.5744160696578
p13,distillate,2028,23.5744160696578
p13,distillate,2030,23.5744160696578
p13,distillate,2035,23.5744160696578
p14,distillate,2028,23.0401473749532
p14,distillate,2030,23.0401473749532
p14,distillate,2035,23.0401473749532
p15,distillate,2028,23.0401473749532
p15,distillate,2030,23.0401473749532
p15,distillate,2035,23.0401473749532
p16,distillate,2028,23.0401473749532
p16,distillate,2030,23.0401473749532
p16,distillate,2035,23.0401473749532
p17,distillate,2028,20.9076164703224
p17,distillate,2030,20.9076164703224
p17,distillate,2035,20.9076164703224
p18,distillate,2028,20.9076164703224
p18,distillate,2030,20.9076164703224
p18,distillate,2035,20.9076164703224
p19,distillate,2028,20.9076164703224
p19,distillate,2030,20.9076164703224
p19,distillate,2035,20.9076164703224
p20,distillate,2028,20.9076164703224
p20,distillate,2030,20.9076164703224
p20,distillate,2035,20.9076164703224
p21,distillate,2028,22.1492672757046
p21,distillate,2030,22.1492672757046
p21,distillate,2035,22.1492672757046
p22,distillate,2028,22.1492672757046
p22,distillate,2030,22.1492672757046
p22,distillate,2035,22.1492672757046
p23,distillate,2028,22.1492672757046
p23,distillate,2030,22.1492672757046
p23,distillate,2035,22.1492672757046
p24,distillate,2028,22.1492672757046
p24,distillate,2030,22.1492672757046
p24,distillate,2035,22.1492672757046
p25,distillate,2028,22.603057087745
p25,distillate,2030,22.603057087745
p25,distillate,2035,22.603057087745
p26,distillate,2028,22.603057087745
p26,distillate,2030,22.603057087745
p26,distillate,2035,22.603057087745
p27,distillate,2028,22.3873605515153
p27,distillate,2030,22.3873605515153
p27,distillate,2035,22.3873605515153
p28,distillate,2028,22.3873605515153
p28,distillate,2030,22.3873605515153
p28,distillate,2035,22.3873605515153
p29,distillate,2028,22.3873605515153
p29,distillate,2030,22.3873605515153
p29,distillate,2035,22.3873605515153
p30,distillate,2028,22.3873605515153
p30,distillate,2030,22.3873605515153
p30,distillate,2035,22.3873605515153
p31,distillate,2028,24.3401230320098
p31,distillate,2030,24.3401230320098
p31,distillate,2035,24.3401230320098
p32,distillate,2028,18.8750617711743
p32,distillate,2030,18.8750617711743
p32,distillate,2035,18.8750617711743
p33,distillate,2028,22.0682593940785
p33,distillate,2030,22.0682593940785
p33,distillate,2035,22.0682593940785
p34,distillate,2028,22.0682593940785
p34,distillate,2030,22.0682593940785
p34,distillate,2035,22.0682593940785
p35,distillate,2028,20.9076164703224
p35,distillate,2030,20.9076164703224
p35,distillate,2035,20.9076164703224
p36,distillate,2028,19.7845985115395
p36,distillate,2030,19.7845985115395
p36,distillate,2035,19.7845985115395
p37,distillate,2028,19.7845985115395
p37,distillate,2030,19.7845985115395
p37,distillate,2035,19.7845985115395
p38,distillate,2028,18.8750617711743
p38,distillate,2030,18.8750617711743
p38,distillate,2035,18.8750617711743
p39,distillate,2028,19.9010663291556
p39,distillate,2030,19.9010663291556
p39,distillate,2035,19.9010663291556
p40,distillate,2028,19.9010663291556
p40,distillate,2030,19.9010663291556
p40,distillate,2035,19.9010663291556
p41,distillate,2028,19.9010663291556
p41,distillate,2030,19.9010663291556
p41,distillate,2035,19.9010663291556
p42,distillate,2028,18.9616671242926
p42,distillate,2030,18.9616671242926
p42,distillate,2035,18.9616671242926
p43,distillate,2028,18.9616671242926
p43,distillate,2030,18.9616671242926
p43,distillate,2035,18.9616671242926
p44,distillate,2028,18.9616671242926
p44,distillate,2030,18.9616671242926
p44,distillate,2035,18.9616671242926
p45,distillate,2028,19.731021237938
p45,distillate,2030,19.731021237938
p45,distillate,2035,19.731021237938
p46,distillate,2028,18.5121502746684
p46,distillate,2030,18.5121502746684
p46,distillate,2035,18.5121502746684
p47,distillate,2028,24.3401230320098
p47,distillate,2030,24.3401230320098
p47,distillate,2035,24.3401230320098
p48,distillate,2028,19.2733580076434
p48,distillate,2030,19.2733580076434
p48,distillate,2035,19.2733580076434
p49,distillate,2028,19.2012898043546
p49,distillate,2030,19.2012898043546
p49,distillate,2035,19.2012898043546
p50,distillate,2028,19.2012898043546
p50,distillate,2030,19.2012898043546
p50,distillate,2035,19.2012898043546
p51,distillate,2028,19.2012898043546
p51,distillate,2030,19.2012898043546
p51,distillate,2035,19.2012898043546
p52,distillate,2028,19.1991508753987
p52,distillate,2030,19.1991508753987
p52,distillate,2035,19.1991508753987
p53,distillate,2028,19.1991508753987
p53,distillate,2030,19.1991508753987
p53,distillate,2035,19.1991508753987
p54,distillate,2028,19.5550849336345
p54,distillate,2030,19.5550849336345
p54,distillate,2035,19.5550849336345
p55,distillate,2028,19.5550849336345
p55,distillate,2030,19.5550849336345
p55,distillate,2035,19.5550849336345
p56,distillate,2028,19.6640828240384
p56,distillate,2030,19.6640828240384
p56,distillate,2035,19.6640828240384
p57,distillate,2028,19.2733580076434
p57,distillate,2030,19.2733580076434
p57,distillate,2035,19.2733580076434
p58,distillate,2028,18.5146246099859
p58,distillate,2030,18.5146246099859
p58,distillate,2035,18.5146246099859
p59,distillate,2028,19.2733580076434
p59,distillate,2030,19.2733580076434
p59,distillate,2035,19.2733580076434
p60,distillate,2028,19.2733580076434
p60,distillate,2030,19.2733580076434
p60,distillate,2035,19.2733580076434
p61,distillate,2028,19.2733580076434
p61,distillate,2030,19.2733580076434
p61,distillate,2035,19.2733580076434
p62,distillate,2028,19.2733580076434
p62,distillate,2030,19.2733580076434
p62,distillate,2035,19.2733580076434
p63,distillate,2028,19.2733580076434
p63,distillate,2030,19.2733580076434
p63,distillate,2035,19.2733580076434
p64,distillate,2028,19.2733580076434
p64,distillate,2030,19.2733580076434
p64,distillate,2035,19.2733580076434
p65,distillate,2028,19.2733580076434
p65,distillate,2030,19.2733580076434
p65,distillate,2035,19.2733580076434
p66,distillate,2028,19.2733580076434
p66,distillate,2030,19.2733580076434
p66,distillate,2035,19.2733580076434
p67,distillate,2028,19.2733580076434
p67,distillate,2030,19.2733580076434
p67,distillate,2035,19.2733580076434
p68,distillate,2028,18.9616671242926
p68,distillate,2030,18.9616671242926
p68,distillate,2035,18.9616671242926
p69,distillate,2028,19.731021237938
p69,distillate,2030,19.731021237938
p69,distillate,2035,19.731021237938
p70,distillate,2028,19.731021237938
p70,distillate,2030,19.731021237938
p70,distillate,2035,19.731021237938
p71,distillate,2028,19.5550849336345
p71,distillate,2030,19.5550849336345
p71,distillate,2035,19.5550849336345
p72,distillate,2028,19.5550849336345
p72,distillate,2030,19.5550849336345
p72,distillate,2035,19.5550849336345
p73,distillate,2028,19.5550849336345
p73,distillate,2030,19.5550849336345
p73,distillate,2035,19.5550849336345
p74,distillate,2028,19.025728679255
p74,distillate,2030,19.025728679255
p74,distillate,2035,19.025728679255
p75,distillate,2028,18.5121502746684
p75,distillate,2030,18.5121502746684
p75,distillate,2035,18.5121502746684
p76,distillate,2028,18.5121502746684
p76,distillate,2030,18.5121502746684
p76,distillate,2035,18.5121502746684
p77,distillate,2028,18.5121502746684
p77,distillate,2030,18.5121502746684
p77,distillate,2035,18.5121502746684
p78,distillate,2028,18.5121502746684
p78,distillate,2030,18.5121502746684
p78,distillate,2035,18.5121502746684
p79,distillate,2028,18.5121502746684
p79,distillate,2030,18.5121502746684
p79,distillate,2035,18.5121502746684
p80,distillate,2028,20.2578335494149
p80,distillate,2030,20.2578335494149
p80,distillate,2035,20.2578335494149
p81,distillate,2028,20.2578335494149
p81,distillate,2030,20.2578335494149
p81,distillate,2035,20.2578335494149
p82,distillate,2028,20.2578335494149
p82,distillate,2030,20.2578335494149
p82,distillate,2035,20.2578335494149
p83,distillate,2028,20.2578335494149
p83,distillate,2030,20.2578335494149
p83,distillate,2035,20.2578335494149
p84,distillate,2028,19.5550849336345
p84,distillate,2030,19.5550849336345
p84,distillate,2035,19.5550849336345
p85,distillate,2028,19.6640828240384
p85,distillate,2030,19.6640828240384
p85,distillate,2035,19.6640828240384
p86,distillate,2028,18.5146246099859
p86,distillate,2030,18.5146246099859
p86,distillate,2035,18.5146246099859
p87,distillate,2028,19.3155237675349
p87,distillate,2030,19.3155237675349
p87,distillate,2035,19.3155237675349
p88,distillate,2028,19.3155237675349
p88,distillate,2030,19.3155237675349
p88,distillate,2035,19.3155237675349
p89,distillate,2028,20.1131656317705
p89,distillate,2030,20.1131656317705
p89,distillate,2035,20.1131656317705
p90,distillate,2028,20.1131656317705
p90,distillate,2030,20.1131656317705
p90,distillate,2035,20.1131656317705
p91,distillate,2028,20.4849799078394
p91,distillate,2030,20.4849799078394
p91,distillate,2035,20.4849799078394
p92,distillate,2028,19.9760999114458
p92,distillate,2030,19.9760999114458
p92,distillate,2035,19.9760999114458
p93,distillate,2028,20.2029237900325
p93,distillate,2030,20.2029237900325
p93,distillate,2035,20.2029237900325
p94,distillate,2028,22.4447721253785
p94,distillate,2030,22.4447721253785
p94,distillate,2035,22.4447721253785
p95,distillate,2028,20.2656040268495
p95,distillate,2030,20.2656040268495
p95,distillate,2035,20.2656040268495
p96,distillate,2028,20.2656040268495
p96,distillate,2030,20.2656040268495
p96,distillate,2035,20.2656040268495
p97,distillate,2028,20.4373492891002
p97,distillate,2030,20.4373492891002
p97,distillate,2035,20.4373492891002
p98,distillate,2028,20.4373492891002
p98,distillate,2030,20.4373492891002
p98,distillate,2035,20.4373492891002
p99,distillate,2028,18.7499070689786
p99,distillate,2030,18.7499070689786
p99,distillate,2035,18.7499070689786
p100,distillate,2028,18.7499070689786
p100,distillate,2030,18.7499070689786
p100,distillate,2035,18.7499070689786
p101,distillate,2028,20.4849799078394
p101,distillate,2030,20.4849799078394
p101,distillate,2035,20.4849799078394
p102,distillate,2028,20.4849799078394
p102,distillate,2030,20.4849799078394
p102,distillate,2035,20.4849799078394
p103,distillate,2028,19.025728679255
p103,distillate,2030,19.025728679255
p103,distillate,2035,19.025728679255
p104,distillate,2028,19.025728679255
p104,distillate,2030,19.025728679255
p104,distillate,2035,19.025728679255
p105,distillate,2028,19.8526495120736
p105,distillate,2030,19.8526495120736
p105,distillate,2035,19.8526495120736
p106,distillate,2028,19.8526495120736
p106,distillate,2030,19.8526495120736
p106,distillate,2035,19.8526495120736
p107,distillate,2028,19.8526495120736
p107,distillate,2030,19.8526495120736
p107,distillate,2035,19.8526495120736
p108,distillate,2028,20.2029237900325
p108,distillate,2030,20.2029237900325
p108,distillate,2035,20.2029237900325
p109,distillate,2028,20.2029237900325
p109,distillate,2030,20.2029237900325
p109,distillate,2035,20.2029237900325
p110,distillate,2028,20.2029237900325
p110,distillate,2030,20.2029237900325
p110,distillate,2035,20.2029237900325
p111,distillate,2028,20.5897739149009
p111,distillate,2030,20.5897739149009
p111,distillate,2035,20.5897739149009
p112,distillate,2028,20.5897739149009
p112,distillate,2030,20.5897739149009
p112,distillate,2035,20.5897739149009
p113,distillate,2028,20.5897739149009
p113,distillate,2030,20.5897739149009
p113,distillate,2035,20.5897739149009
p114,distillate,2028,20.5897739149009
p114,distillate,2030,20.5897739149009
p114,distillate,2035,20.5897739149009
p115,distillate,2028,19.0406815598858
p115,distillate,2030,19.0406815598858
p115,distillate,2035,19.0406815598858
p116,distillate,2028,20.436422374726
p116,distillate,2030,20.436422374726
p116,distillate,2035,20.436422374726
p117,distillate,2028,20.436422374726
p117,distillate,2030,20.436422374726
p117,distillate,2035,20.436422374726
p118,distillate,2028,18.7499070689786
p118,distillate,2030,18.7499070689786
p118,distillate,2035,18.7499070689786
p119,distillate,2028,19.0406815598858
p119,distillate,2030,19.0406815598858
p119,distillate,2035,19.0406815598858
p120,distillate,2028,19.0406815598858
p120,distillate,2030,19.0406815598858
p120,distillate,2035,19.0406815598858
p121,distillate,2028,20.8058818757672
p121,distillate,2030,20.8058818757672
p121,distillate,2035,20.8058818757672
p122,distillate,2028,19.0406815598858
p122,distillate,2030,19.0406815598858
p122,distillate,2035,19.0406815598858
p123,distillate,2028,20.8058818757672
p123,distillate,2030,20.8058818757672
p123,distillate,2035,20.8058818757672
p124,distillate,2028,18.7499070689786
p124,distillate,2030,18.7499070689786
p124,distillate,2035,18.7499070689786
p125,distillate,2028,20.8058818757672
p125,distillate,2030,20.8058818757672
p125,distillate,2035,20.8058818757672
p126,distillate,2028,19.0406815598858
p126,distillate,2030,19.0406815598858
p126,distillate,2035,19.0406815598858
p127,distillate,2028,18.7305252479086
p127,distillate,2030,18.7305252479086
p127,distillate,2035,18.7305252479086
p128,distillate,2028,18.7305252479086
p128,distillate,2030,18.7305252479086
p128,distillate,2035,18.7305252479086
p129,distillate,2028,18.9050928657147
p129,distillate,2030,18.9050928657147
p129,distillate,2035,18.9050928657147
p130,distillate,2028,20.9473760135954
p130,distillate,2030,20.9473760135954
p130,distillate,2035,20.9473760135954
p131,distillate,2028,17.8292400515067
p131,distillate,2030,17.8292400515067
p131,distillate,2035,17.8292400515067
p132,distillate,2028,18.9050928657147
p132,distillate,2030,18.9050928657147
p132,distillate,2035,18.9050928657147
p133,distillate,2028,18.9050928657147
p133,distillate,2030,18.9050928657147
p133,distillate,2035,18.9050928657147
p134,distillate,2028,18.9050928657147
p134,distillate,2030,18.9050928657147
p134,distillate,2035,18.9050928657147
p1,naturalgas,2028,5.64358733709823
p1,naturalgas,2030,5.64358733709823
p1,naturalgas,2035,5.64358733709823
p2,naturalgas,2028,5.64358733709823
p2,naturalgas,2030,5.64358733709823
p2,naturalgas,2035,5.64358733709823
p3,naturalgas,2028,5.64358733709823
p3,naturalgas,2030,5.64358733709823
p3,naturalgas,2035,5.64358733709823
p4,naturalgas,2028,5.64358733709823
p4,naturalgas,2030,5.64358733709823
p4,naturalgas,2035,5.64358733709823
p5,naturalgas,2028,4.60382264163082
p5,naturalgas,2030,4.60382264163082
p5,naturalgas,2035,4.60382264163082
p6,naturalgas,2028,4.60382264163082
p6,naturalgas,2030,4.60382264163082
p6,naturalgas,2035,4.60382264163082
p7,naturalgas,2028,4.60382264163082
p7,naturalgas,2030,4.60382264163082
p7,naturalgas,2035,4.60382264163082
p8,naturalgas,2028,7.63481992416222
p8,naturalgas,2030,7.63481992416222
p8,naturalgas,2035,7.63481992416222
p9,naturalgas,2028,7.63481992416222
p9,naturalgas,2030,7.63481992416222
p9,naturalgas,2035,7.63481992416222
p10,naturalgas,2028,7.63481992416222
p10,naturalgas,2030,7.63481992416222
p10,naturalgas,2035,7.63481992416222
p11,naturalgas,2028,7.63481992416222
p11,naturalgas,2030,7.63481992416222
p11,naturalgas,2035,7.63481992416222
p12,naturalgas,2028,6.28760518804159
p12,naturalgas,2030,6.28760518804159
p12,naturalgas,2035,6.28760518804159
p13,naturalgas,2028,6.28760518804159
p13,naturalgas,2030,6.28760518804159
p13,naturalgas,2035,6.28760518804159
p14,naturalgas,2028,6.60072529746931
p14,naturalgas,2030,6.60072529746931
p14,naturalgas,2035,6.60072529746931
p15,naturalgas,2028,6.60072529746931
p15,naturalgas,2030,6.60072529746931
p15,naturalgas,2035,6.60072529746931
p16,naturalgas,2028,6.60072529746931
p16,naturalgas,2030,6.60072529746931
p16,naturalgas,2035,6.60072529746931
p17,naturalgas,2028,3.25253323938866
p17,naturalgas,2030,3.25253323938866
p17,naturalgas,2035,3.25253323938866
p18,naturalgas,2028,3.25253323938866
p18,naturalgas,2030,3.25253323938866
p18,naturalgas,2035,3.25253323938866
p19,naturalgas,2028,3.25253323938866
p19,naturalgas,2030,3.25253323938866
p19,naturalgas,2035,3.25253323938866
p20,naturalgas,2028,3.25253323938866
p20,naturalgas,2030,3.25253323938866
p20,naturalgas,2035,3.25253323938866
p21,naturalgas,2028,6.40509447751758
p21,naturalgas,2030,6.40509447751758
p21,naturalgas,2035,6.40509447751758
p22,naturalgas,2028,6.40509447751758
p22,naturalgas,2030,6.40509447751758
p22,naturalgas,2035,6.40509447751758
p23,naturalgas,2028,6.40509447751758
p23,naturalgas,2030,6.40509447751758
p23,naturalgas,2035,6.40509447751758
p24,naturalgas,2028,6.40509447751758
p24,naturalgas,2030,6.40509447751758
p24,naturalgas,2035,6.40509447751758
p25,naturalgas,2028,6.52171787092948
p25,naturalgas,2030,6.52171787092948
p25,naturalgas,2035,6.52171787092948
p26,naturalgas,2028,6.52171787092948
p26,naturalgas,2030,6.52171787092948
p26,naturalgas,2035,6.52171787092948
p27,naturalgas,2028,5.55726191043016
p27,naturalgas,2030,5.55726191043016
p27,naturalgas,2035,5.55726191043016
p28,naturalgas,2028,5.55726191043016
p28,naturalgas,2030,5.55726191043016
p28,naturalgas,2035,5.55726191043016
p29,naturalgas,2028,5.55726191043016
p29,naturalgas,2030,5.55726191043016
p29,naturalgas,2035,5.55726191043016
p30,naturalgas,2028,5.55726191043016
p30,naturalgas,2030,5.55726191043016
p30,naturalgas,2035,5.55726191043016
p31,naturalgas,2028,4.3456811765605
p31,naturalgas,2030,4.3456811765605
p31,naturalgas,2035,4.3456811765605
p32,naturalgas,2028,3.92360762431256
p32,naturalgas,2030,3.92360762431256
p32,naturalgas,2035,3.92360762431256
p33,naturalgas,2028,6.0144882597958
p33,naturalgas,2030,6.0144882597958
p33,naturalgas,2035,6.0144882597958
p34,naturalgas,2028,6.0144882597958
p34,naturalgas,2030,6.0144882597958
p34,naturalgas,2035,6.0144882597958
p35,naturalgas,2028,3.25253323938866
p35,naturalgas,2030,3.25253323938866
p35,naturalgas,2035,3.25253323938866
p36,naturalgas,2028,3.68175496200997
p36,naturalgas,2030,3.68175496200997
p36,naturalgas,2035,3.68175496200997
p37,naturalgas,2028,3.68175496200997
p37,naturalgas,2030,3.68175496200997
p37,naturalgas,2035,3.68175496200997
p38,naturalgas,2028,3.92360762431256
p38,naturalgas,2030,3.92360762431256
p38,naturalgas,2035,3.92360762431256
p39,naturalgas,2028,7.73841039375253
p39,naturalgas,2030,7.73841039375253
p39,naturalgas,2035,7.73841039375253
p40,naturalgas,2028,7.73841039375253
p40,naturalgas,2030,7.73841039375253
p40,naturalgas,2035,7.73841039375253
p41,naturalgas,2028,7.73841039375253
p41,naturalgas,2030,7.73841039375253
p41,naturalgas,2035,7.73841039375253
p42,naturalgas,2028,5.63514131324637
p42,naturalgas,2030,5.63514131324637
p42,naturalgas,2035,5.63514131324637
p43,naturalgas,2028,5.63514131324637
p43,naturalgas,2030,5.63514131324637
p43,naturalgas,2035,5.63514131324637
p44,naturalgas,2028,5.63514131324637
p44,naturalgas,2030,5.63514131324637
p44,naturalgas,2035,5.63514131324637
p45,naturalgas,2028,4.39935113963806
p45,naturalgas,2030,4.39935113963806
p45,naturalgas,2035,4.39935113963806
p46,naturalgas,2028,4.62488352501696
p46,naturalgas,2030,4.62488352501696
p46,naturalgas,2035,4.62488352501696
p47,naturalgas,2028,4.3456811765605
p47,naturalgas,2030,4.3456811765605
p47,naturalgas,2035,4.3456811765605
p48,naturalgas,2028,5.67352697403384
p48,naturalgas,2030,5.67352697403384
p48,naturalgas,2035,5.67352697403384
p49,naturalgas,2028,7.23604751266997
p49,naturalgas,2030,7.23604751266997
p49,naturalgas,2035,7.23604751266997
p50,naturalgas,2028,7.23604751266997
p50,naturalgas,2030,7.23604751266997
p50,naturalgas,2035,7.23604751266997
p51,naturalgas,2028,7.23604751266997
p51,naturalgas,2030,7.23604751266997
p51,naturalgas,2035,7.23604751266997
p52,naturalgas,2028,6.40095874364386
p52,naturalgas,2030,6.40095874364386
p52,naturalgas,2035,6.40095874364386
p53,naturalgas,2028,6.40095874364386
p53,naturalgas,2030,6.40095874364386
p53,naturalgas,2035,6.40095874364386
p54,naturalgas,2028,6.8942797331674
p54,naturalgas,2030,6.8942797331674
p54,naturalgas,2035,6.8942797331674
p55,naturalgas,2028,6.8942797331674
p55,naturalgas,2030,6.8942797331674
p55,naturalgas,2035,6.8942797331674
p56,naturalgas,2028,5.48420696754974
p56,naturalgas,2030,5.48420696754974
p56,naturalgas,2035,5.48420696754974
p57,naturalgas,2028,5.67352697403384
p57,naturalgas,2030,5.67352697403384
p57,naturalgas,2035,5.67352697403384
p58,naturalgas,2028,5.03935537338701
p58,naturalgas,2030,5.03935537338701
p58,naturalgas,2035,5.03935537338701
p59,naturalgas,2028,5.67352697403384
p59,naturalgas,2030,5.67352697403384
p59,naturalgas,2035,5.67352697403384
p60,naturalgas,2028,5.67352697403384
p60,naturalgas,2030,5.67352697403384
p60,naturalgas,2035,5.67352697403384
p61,naturalgas,2028,5.67352697403384
p61,naturalgas,2030,5.67352697403384
p61,naturalgas,2035,5.67352697403384
p62,naturalgas,2028,5.67352697403384
p62,naturalgas,2030,5.67352697403384
p62,naturalgas,2035,5.67352697403384
p63,naturalgas,2028,5.67352697403384
p63,naturalgas,2030,5.67352697403384
p63,naturalgas,2035,5.67352697403384
p64,naturalgas,2028,5.67352697403384
p64,naturalgas,2030,5.67352697403384
p64,naturalgas,2035,5.67352697403384
p65,naturalgas,2028,5.67352697403384
p65,naturalgas,2030,5.67352697403384
p65,naturalgas,2035,5.67352697403384
p66,naturalgas,2028,5.67352697403384
p66,naturalgas,2030,5.67352697403384
p66,naturalgas,2035,5.67352697403384
p67,naturalgas,2028,5.67352697403384
p67,naturalgas,2030,5.67352697403384
p67,naturalgas,2035,5.67352697403384
p68,naturalgas,2028,5.63514131324637
p68,naturalgas,2030,5.63514131324637
p68,naturalgas,2035,5.63514131324637
p69,naturalgas,2028,4.39935113963806
p69,naturalgas,2030,4.39935113963806
p69,naturalgas,2035,4.39935113963806
p70,naturalgas,2028,4.39935113963806
p70,naturalgas,2030,4.39935113963806
p70,naturalgas,2035,4.39935113963806
p71,naturalgas,2028,6.8942797331674
p71,naturalgas,2030,6.8942797331674
p71,naturalgas,2035,6.8942797331674
p72,naturalgas,2028,6.8942797331674
p72,naturalgas,2030,6.8942797331674
p72,naturalgas,2035,6.8942797331674
p73,naturalgas,2028,6.8942797331674
p73,naturalgas,2030,6.8942797331674
p73,naturalgas,2035,6.8942797331674
p74,naturalgas,2028,4.42199437877692
p74,naturalgas,2030,4.42199437877692
p74,naturalgas,2035,4.42199437877692
p75,naturalgas,2028,4.62488352501696
p75,naturalgas,2030,4.62488352501696
p75,naturalgas,2035,4.62488352501696
p76,naturalgas,2028,4.62488352501696
p76,naturalgas,2030,4.62488352501696
p76,naturalgas,2035,4.62488352501696
p77,naturalgas,2028,4.62488352501696
p77,naturalgas,2030,4.62488352501696
p77,naturalgas,2035,4.62488352501696
p78,naturalgas,2028,4.62488352501696
p78,naturalgas,2030,4.62488352501696
p78,naturalgas,2035,4.62488352501696
p79,naturalgas,2028,4.62488352501696
p79,naturalgas,2030,4.62488352501696
p79,naturalgas,2035,4.62488352501696
p80,naturalgas,2028,4.66265920680017
p80,naturalgas,2030,4.66265920680017
p80,naturalgas,2035,4.66265920680017
p81,naturalgas,2028,4.66265920680017
p81,naturalgas,2030,4.66265920680017
p81,naturalgas,2035,4.66265920680017
p82,naturalgas,2028,4.66265920680017
p82,naturalgas,2030,4.66265920680017
p82,naturalgas,2035,4.66265920680017
p83,naturalgas,2028,4.66265920680017
p83,naturalgas,2030,4.66265920680017
p83,naturalgas,2035,4.66265920680017
p84,naturalgas,2028,6.8942797331674
p84,naturalgas,2030,6.8942797331674
p84,naturalgas,2035,6.8942797331674
p85,naturalgas,2028,5.48420696754974
p85,naturalgas,2030,5.48420696754974
p85,naturalgas,2035,5.48420696754974
p86,naturalgas,2028,5.03935537338701
p86,naturalgas,2030,5.03935537338701
p86,naturalgas,2035,5.03935537338701
p87,naturalgas,2028,4.52813089206866
p87,naturalgas,2030,4.52813089206866
p87,naturalgas,2035,4.52813089206866
p88,naturalgas,2028,4.52813089206866
p88,naturalgas,2030,4.52813089206866
p88,naturalgas,2035,4.52813089206866
p89,naturalgas,2028,5.10213296440852
p89,naturalgas,2030,5.10213296440852
p89,naturalgas,2035,5.10213296440852
p90,naturalgas,2028,5.10213296440852
p90,naturalgas,2030,5.10213296440852
p90,naturalgas,2035,5.10213296440852
p91,naturalgas,2028,6.06574931480116
p91,naturalgas,2030,6.06574931480116
p91,naturalgas,2035,6.06574931480116
p92,naturalgas,2028,4.36247739102196
p92,naturalgas,2030,4.36247739102196
p92,naturalgas,2035,4.36247739102196
p93,naturalgas,2028,5.0570145352945
p93,naturalgas,2030,5.0570145352945
p93,naturalgas,2035,5.0570145352945
p94,naturalgas,2028,5.11442940841686
p94,naturalgas,2030,5.11442940841686
p94,naturalgas,2035,5.11442940841686
p95,naturalgas,2028,5.39247352585499
p95,naturalgas,2030,5.39247352585499
p95,naturalgas,2035,5.39247352585499
p96,naturalgas,2028,5.39247352585499
p96,naturalgas,2030,5.39247352585499
p96,naturalgas,2035,5.39247352585499
p97,naturalgas,2028,6.24630832966302
p97,naturalgas,2030,6.24630832966302
p97,naturalgas,2035,6.24630832966302
p98,naturalgas,2028,6.24630832966302
p98,naturalgas,2030,6.24630832966302
p98,naturalgas,2035,6.24630832966302
p99,naturalgas,2028,4.92299717728857
p99,naturalgas,2030,4.92299717728857
p99,naturalgas,2035,4.92299717728857
p100,naturalgas,2028,4.92299717728857
p100,naturalgas,2030,4.92299717728857
p100,naturalgas,2035,4.92299717728857
p101,naturalgas,2028,6.06574931480116
p101,naturalgas,2030,6.06574931480116
p101,naturalgas,2035,6.06574931480116
p102,naturalgas,2028,6.06574931480116
p102,naturalgas,2030,6.06574931480116
p102,naturalgas,2035,6.06574931480116
p103,naturalgas,2028,4.42199437877692
p103,naturalgas,2030,4.42199437877692
p103,naturalgas,2035,4.42199437877692
p104,naturalgas,2028,4.42199437877692
p104,naturalgas,2030,4.42199437877692
p104,naturalgas,2035,4.42199437877692
p105,naturalgas,2028,4.48623738866618
p105,naturalgas,2030,4.48623738866618
p105,naturalgas,2035,4.48623738866618
p106,naturalgas,2028,4.48623738866618
p106,naturalgas,2030,4.48623738866618
p106,naturalgas,2035,4.48623738866618
p107,naturalgas,2028,4.48623738866618
p107,naturalgas,2030,4.48623738866618
p107,naturalgas,2035,4.48623738866618
p108,naturalgas,2028,5.0570145352945
p108,naturalgas,2030,5.0570145352945
p108,naturalgas,2035,5.0570145352945
p109,naturalgas,2028,5.0570145352945
p109,naturalgas,2030,5.0570145352945
p109,naturalgas,2035,5.0570145352945
p110,naturalgas,2028,5.0570145352945
