region,avg_base,peak_base,year,avg_growth,peak_growth,avg_targ,peak_targ
p31,2293.2088878017,3777,2031,1.20989096301467,1.20989096301467,2774.5327096562,4569.75816730642
p31,2293.2088878017,3777,2032,1.2225496208637,1.2225496208637,2803.56165634324,4617.56991800221
p31,2293.2088878017,3777,2033,1.2353407217373,1.2353407217373,2832.89432255135,4665.8819060018
p31,2293.2088878017,3777,2034,1.24826565133963,1.24826565133963,2862.5338859896,4714.69936510977
p31,2293.2088878017,3777,2035,1.26132580987295,1.26132580987295,2892.48355761432,4764.02758389013
p31,2293.2088878017,3777,2036,1.27452261218938,1.27452261218938,2922.74658197691,4813.87190623927
p31,2293.2088878017,3777,2037,1.2878574879441,1.2878574879441,2953.32623757537,4864.23773196485
p31,2293.2088878017,3777,2038,1.30133188175028,1.30133188175028,2984.22583720944,4915.1305173708
p31,2293.2088878017,3777,2039,1.31494725333556,1.31494725333556,3015.44872833952,4966.55577584839
p31,2293.2088878017,3777,2040,1.32870507770018,1.32870507770018,3046.99829344929,5018.51907847357
p31,2293.2088878017,3777,2041,1.32870507770018,1.32870507770018,3046.99829344929,5018.51907847357
p31,2293.2088878017,3777,2042,1.32870507770018,1.32870507770018,3046.99829344929,5018.51907847357
p31,2293.2088878017,3777,2043,1.32870507770018,1.32870507770018,3046.99829344929,5018.51907847357
p31,2293.2088878017,3777,2044,1.32870507770018,1.32870507770018,3046.99829344929,5018.51907847357
p31,2293.2088878017,3777,2045,1.32870507770018,1.32870507770018,3046.99829344929,5018.51907847357
p31,2293.2088878017,3777,2046,1.32870507770018,1.32870507770018,3046.99829344929,5018.51907847357
p31,2293.2088878017,3777,2047,1.32870507770018,1.32870507770018,3046.99829344929,5018.51907847357
p31,2293.2088878017,3777,2048,1.32870507770018,1.32870507770018,3046.99829344929,5018.51907847357
p31,2293.2088878017,3777,2049,1.32870507770018,1.32870507770018,3046.99829344929,5018.51907847357
p31,2293.2088878017,3777,2050,1.32870507770018,1.32870507770018,3046.99829344929,5018.51907847357
p32,201.478408349641,327,2023,1,1,201.478408349641,327
p32,201.478408349641,327,2024,1.02606562597152,1.02606562597152,206.73006918302,335.523459692687
p32,201.478408349641,327,2025,1.05281066880032,1.05281066880032,212.118617843411,344.269088697706
p32,201.478408349641,327,2026,1.0802528379121,1.0802528379121,217.647622397712,353.242677997256
p32,201.478408349641,327,2027,1.10841030433979,1.10841030433979,223.320743916721,362.45016951911
p32,201.478408349641,327,2028,1.13730171275568,1.13730171275568,229.141738899336,371.897660071108
p32,201.478408349641,327,2029,1.16694619381714,1.16694619381714,235.114461759949,381.591405378205
p32,201.478408349641,327,2030,1.19736337683406,1.19736337683406,241.242867380679,391.537824224739
p32,201.478408349641,327,2031,1.20989096301467,1.20989096301467,243.766905504811,395.634344905798
p32,201.478408349641,327,2032,1.2225496208637,1.2225496208637,246.317351740077,399.773726022431
p32,201.478408349641,327,2033,1.2353407217373,1.2353407217373,248.894482385129,403.956416008099
p32,201.478408349641,327,2034,1.24826565133963,1.24826565133963,251.498576629436,408.182867988058
p32,201.478408349641,327,2035,1.26132580987295,1.26132580987295,254.129916583524,412.453539828455
p32,201.478408349641,327,2036,1.27452261218938,1.27452261218938,256.788787309543,416.768894185926
p32,201.478408349641,327,2037,1.2878574879441,1.2878574879441,259.475476852144,421.12939855772
p32,201.478408349641,327,2038,1.30133188175028,1.30133188175028,262.19027626969,425.535525332341
p32,201.478408349641,327,2039,1.31494725333556,1.31494725333556,264.93347966578,429.987751840727
p32,201.478408349641,327,2040,1.32870507770018,1.32870507770018,267.705384221118,434.486560407958
p32,201.478408349641,327,2041,1.32870507770018,1.32870507770018,267.705384221118,434.486560407958
p32,201.478408349641,327,2042,1.32870507770018,1.32870507770018,267.705384221118,434.486560407958
p32,201.478408349641,327,2043,1.32870507770018,1.32870507770018,267.705384221118,434.486560407958
p32,201.478408349641,327,2044,1.32870507770018,1.32870507770018,267.705384221118,434.486560407958
p32,201.478408349641,327,2045,1.32870507770018,1.32870507770018,267.705384221118,434.486560407958
p32,201.478408349641,327,2046,1.32870507770018,1.32870507770018,267.705384221118,434.486560407958
p32,201.478408349641,327,2047,1.32870507770018,1.32870507770018,267.705384221118,434.486560407958
p32,201.478408349641,327,2048,1.32870507770018,1.32870507770018,267.705384221118,434.486560407958
p32,201.478408349641,327,2049,1.32870507770018,1.32870507770018,267.705384221118,434.486560407958
p32,201.478408349641,327,2050,1.32870507770018,1.32870507770018,267.705384221118,434.486560407958
p33,4999.52151011089,7674,2023,1,1,4999.52151011089,7674
p33,4999.52151011089,7674,2024,1.02606562597152,1.02606562597152,5129.83716783,7874.02761370543
p33,4999.52151011089,7674,2025,1.05281066880032,1.05281066880032,5263.54958474145,8079.26907237369
p33,4999.52151011089,7674,2026,1.0802528379121,1.0802528379121,5400.74729949987,8289.86027813743
p33,4999.52151011089,7674,2027,1.10841030433979,1.10841030433979,5541.52115857532,8505.94067550351
p33,4999.52151011089,7674,2028,1.13730171275568,1.13730171275568,5685.964376408,8727.65334368711
p33,4999.52151011089,7674,2029,1.16694619381714,1.16694619381714,5834.17259713083,8955.14509135273
p33,4999.52151011089,7674,2030,1.19736337683406,1.19736337683406,5986.24395790092,9188.56655382461
p33,4999.52151011089,7674,2031,1.20989096301467,1.20989096301467,6048.87589448064,9284.70325017459
p33,4999.52151011089,7674,2032,1.2225496208637,1.2225496208637,6112.16312668601,9381.84579050807
p33,4999.52151011089,7674,2033,1.2353407217373,1.2353407217373,6176.11251064157,9480.00469861208
p33,4999.52151011089,7674,2034,1.24826565133963,1.24826565133963,6240.73097420504,9579.19060838029
p33,4999.52151011089,7674,2035,1.26132580987295,1.26132580987295,6306.02551771786,9679.41426496502
p33,4999.52151011089,7674,2036,1.27452261218938,1.27452261218938,6372.00321476351,9780.68652594128
p33,4999.52151011089,7674,2037,1.2878574879441,1.2878574879441,6438.67121293389,9883.018362483
p33,4999.52151011089,7674,2038,1.30133188175028,1.30133188175028,6506.0367346036,9986.42086055163
p33,4999.52151011089,7674,2039,1.31494725333556,1.31494725333556,6574.10707771235,10090.9052220971
p33,4999.52151011089,7674,2040,1.32870507770018,1.32870507770018,6642.88961655561,10196.4827662712
p33,4999.52151011089,7674,2041,1.32870507770018,1.32870507770018,6642.88961655561,10196.4827662712
p33,4999.52151011089,7674,2042,1.32870507770018,1.32870507770018,6642.88961655561,10196.4827662712
p33,4999.52151011089,7674,2043,1.32870507770018,1.32870507770018,6642.88961655561,10196.4827662712
p33,4999.52151011089,7674,2044,1.32870507770018,1.32870507770018,6642.88961655561,10196.4827662712
p33,4999.52151011089,7674,2045,1.32870507770018,1.32870507770018,6642.88961655561,10196.4827662712
p33,4999.52151011089,7674,2046,1.32870507770018,1.32870507770018,6642.88961655561,10196.4827662712
p33,4999.52151011089,7674,2047,1.32870507770018,1.32870507770018,6642.88961655561,10196.4827662712
p33,4999.52151011089,7674,2048,1.32870507770018,1.32870507770018,6642.88961655561,10196.4827662712
p33,4999.52151011089,7674,2049,1.32870507770018,1.32870507770018,6642.88961655561,10196.4827662712
p33,4999.52151011089,7674,2050,1.32870507770018,1.32870507770018,6642.88961655561,10196.4827662712
p34,1812.38783431181,2782,2023,1,1,1812.38783431181,2782
p34,1812.38783431181,2782,2024,1.02606562597152,1.02606562597152,1859.62885771631,2854.51457145276
p34,1812.38783431181,2782,2025,1.05281066880032,1.05281066880032,1908.10124796738,2928.9192806025
p34,1812.38783431181,2782,2026,1.0802528379121,1.0802528379121,1957.83710141269,3005.26339507145
p34,1812.38783431181,2782,2027,1.10841030433979,1.10841030433979,2008.86935101127,3083.59746667328
p34,1812.38783431181,2782,2028,1.13730171275568,1.13730171275568,2061.23178814038,3163.97336488631
p34,1812.38783431181,2782,2029,1.16694619381714,1.16694619381714,2114.95908497065,3246.44431119928
p34,1812.38783431181,2782,2030,1.19736337683406,1.19736337683406,2170.08681742456,3331.06491435237
p34,1812.38783431181,2782,2031,1.20989096301467,1.20989096301467,2192.79166221159,3365.91665910682
p34,1812.38783431181,2782,2032,1.2225496208637,1.2225496208637,2215.73405969589,3401.13304524283
p34,1812.38783431181,2782,2033,1.2353407217373,1.2353407217373,2238.91649530666,3436.71788787318
p34,1812.38783431181,2782,2034,1.24826565133963,1.24826565133963,2262.34148047724,3472.67504202684
p34,1812.38783431181,2782,2035,1.26132580987295,1.26132580987295,2286.01155291722,3509.00840306655
p34,1812.38783431181,2782,2036,1.27452261218938,1.27452261218938,2309.92927688733,3545.72190711085
p34,1812.38783431181,2782,2037,1.2878574879441,1.2878574879441,2334.09724347725,3582.81953146048
p34,1812.38783431181,2782,2038,1.30133188175028,1.30133188175028,2358.51807088629,3620.30529502927
p34,1812.38783431181,2782,2039,1.31494725333556,1.31494725333556,2383.19440470709,3658.18325877952
p34,1812.38783431181,2782,2040,1.32870507770018,1.32870507770018,2408.12891821213,3696.45752616189
p34,1812.38783431181,2782,2041,1.32870507770018,1.32870507770018,2408.12891821213,3696.45752616189
p34,1812.38783431181,2782,2042,1.32870507770018,1.32870507770018,2408.12891821213,3696.45752616189
p34,1812.38783431181,2782,2043,1.32870507770018,1.32870507770018,2408.12891821213,3696.45752616189
p34,1812.38783431181,2782,2044,1.32870507770018,1.32870507770018,2408.12891821213,3696.45752616189
p34,1812.38783431181,2782,2045,1.32870507770018,1.32870507770018,2408.12891821213,3696.45752616189
p34,1812.38783431181,2782,2046,1.32870507770018,1.32870507770018,2408.12891821213,3696.45752616189
p34,1812.38783431181,2782,2047,1.32870507770018,1.32870507770018,2408.12891821213,3696.45752616189
p34,1812.38783431181,2782,2048,1.32870507770018,1.32870507770018,2408.12891821213,3696.45752616189
p34,1812.38783431181,2782,2049,1.32870507770018,1.32870507770018,2408.12891821213,3696.45752616189
p34,1812.38783431181,2782,2050,1.32870507770018,1.32870507770018,2408.12891821213,3696.45752616189
p35,79.7718525766471,118,2023,1,1,79.7718525766471,118
p35,79.7718525766471,118,2024,1.02948625785728,1.02948625785728,82.1240259914749,121.479378427159
p35,79.7718525766471,118,2025,1.05984195511698,1.05984195511698,84.5455561981374,125.061350703804
p35,79.7718525766471,118,2026,1.09109272829352,1.09109272829352,87.0384882688826,128.748941938636
p35,79.7718525766471,118,2027,1.12326496982619,1.12326496982619,89.6049275774866,132.54526643949
p35,79.7718525766471,118,2028,1.15638585036853,1.15638585036853,92.2470415773191,136.453530343487
p35,79.7718525766471,118,2029,1.19048334173501,1.19048334173501,94.967061631839,140.477034324731
p35,79.7718525766471,118,2030,1.2255862405242,1.2255862405242,97.7672848990635,144.619176381855
p35,79.7718525766471,118,2031,1.23399052370615,1.23399052370615,98.4377101380667,145.610881797326
p35,79.7718525766471,118,2032,1.24245243806368,1.24245243806368,99.1127327227113,146.609387691514
p35,79.7718525766471,118,2033,1.25097237879435,1.25097237879435,99.7923841786404,147.614740697733
p35,79.7718525766471,118,2034,1.25955074380577,1.25955074380577,100.47669624768,148.626987769081
p35,79.7718525766471,118,2035,1.26818793373412,1.26818793373412,101.165700889321,149.646176180627
p35,79.7718525766471,118,2036,1.27688435196291,1.27688435196291,101.859430282212,150.672353531623
p35,79.7718525766471,118,2037,1.28564040464175,1.28564040464175,102.557916825663,151.705567747727
p35,79.7718525766471,118,2038,1.29445650070542,1.29445650070542,103.261193141155,152.74586708324
p35,79.7718525766471,118,2039,1.30333305189287,1.30333305189287,103.96929207387,153.793300123359
p35,79.7718525766471,118,2040,1.31227047276652,1.31227047276652,104.682246694217,154.847915786449
p35,79.7718525766471,118,2041,1.31227047276652,1.31227047276652,104.682246694217,154.847915786449
p35,79.7718525766471,118,2042,1.31227047276652,1.31227047276652,104.682246694217,154.847915786449
p35,79.7718525766471,118,2043,1.31227047276652,1.31227047276652,104.682246694217,154.847915786449
