region,avg_base,peak_base,avg_growth,peak_growth,year,avg_targ,peak_targ
p36,782.892123287671,1285,2.18743551372679,1.58932362366946,2044,1712.52603389642,2042.28085641526
p36,782.892123287671,1285,2.27050599019205,1.62477743422319,2045,1777.56125559883,2087.83900297679
p36,782.892123287671,1285,2.35673116722648,1.6610221300718,2046,1845.06626752817,2134.41343714226
p36,782.892123287671,1285,2.44623084835239,1.69807535387599,2047,1915.1348629184,2182.02682973064
p36,782.892123287671,1285,2.53912938677396,1.7359551418598,2048,1987.86439691359,2230.70235728984
p36,782.892123287671,1285,2.63555585815683,1.77467993259006,2049,2063.35592183566,2280.46371337823
p36,782.892123287671,1285,2.73564423996924,1.81426857595161,2050,2141.7143275892,2331.33512009782
p37,2133.51149706458,3494,1,1,2023,2133.51149706458,3494
p37,2133.51149706458,3494,1.03948103287398,1.02405482384303,2024,2217.7447346172,3578.04755450755
p37,2133.51149706458,3494,1.08052081770475,1.04868828223618,2025,2305.30358739071,3664.11685813322
p37,2133.51149706458,3494,1.12318089562957,1.07391429413162,2026,2396.31935410899,3752.25654369589
p37,2133.51149706458,3494,1.16752523749335,1.09974711329947,2027,2490.92851730511,3842.51641386836
p37,2133.51149706458,3494,1.21362033977602,1.12620133638177,2028,2589.27294798357,3934.94746931791
p37,2133.51149706458,3494,1.26153532430725,1.15329191114022,2029,2691.50011836261,4029.60193752394
p37,2133.51149706458,3494,1.31134204191791,1.18103414490229,2030,2797.763323016,4126.53330228861
p37,2133.51149706458,3494,1.3631151801839,1.20944371321052,2031,2908.22190874561,4225.79633395756
p37,2133.51149706458,3494,1.41693237542376,1.23853666867986,2032,3023.04151352962,4327.44712036744
p37,2133.51149706458,3494,1.47287432911807,1.26832945006809,2033,3142.39431490469,4431.54309853791
p37,2133.51149706458,3494,1.53102492892522,1.29883889156441,2034,3266.45928815444,4538.14308712604
p37,2133.51149706458,3494,1.591471374475,1.33008223230147,2035,3395.42247469158,4647.30731966132
p37,2133.51149706458,3494,1.65430430812864,1.36207712609622,2036,3529.47726103593,4759.09747858021
p37,2133.51149706458,3494,1.71961795090144,1.39484165142509,2037,3668.82466880685,4873.57673007926
p37,2133.51149706458,3494,1.78751024375166,1.42839432163904,2038,3813.67365616487,4990.80975980682
p37,2133.51149706458,3494,1.85808299444779,1.46275409542446,2039,3964.24143115455,5110.86280941305
p37,2133.51149706458,3494,1.93144203023417,1.49794038751556,2040,4120.75377741835,5233.80371397938
p37,2133.51149706458,3494,2.00769735652403,1.53397307966461,2041,4283.44539277017,5359.70194034815
p37,2133.51149706458,3494,2.08696332185795,1.5708725318759,2042,4452.56024113603,5488.62862637438
p37,2133.51149706458,3494,2.16935878937501,1.60865959391003,2043,4628.35191838969,5620.65662112163
p37,2133.51149706458,3494,2.25500731505378,1.64735561706493,2044,4811.08403263197,5755.86052602488
p37,2133.51149706458,3494,2.34403733299048,1.68698246624026,2045,5001.03059948379,5894.31673704346
p37,2133.51149706458,3494,2.43658234799211,1.72756253229195,2046,5198.47645298578,6036.10348782807
p37,2133.51149706458,3494,2.53278113577335,1.76911874468405,2047,5403.71767272072,6181.30089392608
p37,2133.51149706458,3494,2.63277795105741,1.81167458444483,2048,5617.06202779911,6329.99099805024
p37,2133.51149706458,3494,2.73672274389299,1.85525409743455,2049,5838.82943837382,6482.25781643631
p37,2133.51149706458,3494,2.8447713845116,1.8998819079324,2050,6069.35245537581,6638.1873863158
p38,1349.20777886497,2194,1,1,2023,1349.20777886497,2194
p38,1349.20777886497,2194,1.03647231680314,1.02060915435954,2024,1398.416512409,2239.21648466484
p38,1349.20777886497,2194,1.07427486349927,1.0416430459625,2025,1449.42000247232,2285.36484284172
p38,1349.20777886497,2194,1.11345615665447,1.06311042828428,2026,1502.2837079833,2332.46427965572
p38,1349.20777886497,2194,1.15406648234638,1.08502023520203,2027,1557.07547530907,2380.53439603326
p38,1349.20777886497,2194,1.1961579607024,1.10738158471254,2028,1613.86562533094,2429.59519685931
p38,1349.20777886497,2194,1.23978461279174,1.13020378272679,2029,1672.72704369572,2479.66709930259
p38,1349.20777886497,2194,1.28500242995714,1.15349632694275,2030,1733.73527435857,2530.77094131239
p38,1349.20777886497,2194,1.33186944567535,1.17726891079788,2031,1796.96861653776,2582.92799029054
p38,1349.20777886497,2194,1.38044581003844,1.2015314275032,2032,1862.50822520542,2636.15995194202
p38,1349.20777886497,2194,1.43079386695174,1.22629397416046,2033,1930.43821524357,2690.48897930804
p38,1349.20777886497,2194,1.48297823414719,1.2515668559641,2034,2000.84576939883,2745.93768198525
p38,1349.20777886497,2194,1.53706588611517,1.27736059048996,2035,2073.82125017457,2802.52913553496
p38,1349.20777886497,2194,1.59312624006087,1.30368591207216,2036,2149.45831580402,2860.28689108632
p38,1349.20777886497,2194,1.65123124499576,1.33055377627042,2037,2227.85404045318,2919.23498513729
p38,1349.20777886497,2194,1.7114554740785,1.35797536442924,2038,2309.10903880774,2979.39794955776
p38,1349.20777886497,2194,1.77387622032356,1.38596208833122,2039,2393.32759520414,3040.8008217987
p38,1349.20777886497,2194,1.83857359580076,1.41452559494611,2040,2480.61779747012,3103.46915531177
p38,1349.20777886497,2194,1.9056306344527,1.44367777127788,2041,2571.09167564697,3167.42903018367
p38,1349.20777886497,2194,1.97513339866223,1.47343074931159,2042,2664.86534577108,3232.70706398962
p38,1349.20777886497,2194,2.0471710897067,1.50379691106224,2043,2762.05915889976,3299.33042287056
p38,1349.20777886497,2194,2.12183616224072,1.53478889372773,2044,2862.79785557217,3367.32683283864
p38,1349.20777886497,2194,2.19922444295432,1.56641959494787,2045,2967.21072590395,3436.72459131564
p38,1349.20777886497,2194,2.27943525355897,1.59870217817197,2046,3075.4317755208,3507.5525789093
p38,1349.20777886497,2194,2.36257153825902,1.63165007813685,2047,3187.59989754405,3579.84027143225
p38,1349.20777886497,2194,2.44873999587249,1.66527700645793,2048,3303.85905084894,3653.6177521687
p38,1349.20777886497,2194,2.53805121677047,1.69959695733542,2049,3424.35844482443,3728.91572439391
p38,1349.20777886497,2194,2.63061982481112,1.73462421337815,2050,3549.25273087158,3805.76552415167
p39,244.306881930855,455,1,1,2023,244.306881930855,455
p39,244.306881930855,455,1.03580270707018,1.01988231318289,2024,253.053729659854,464.046452498215
p39,244.306881930855,455,1.07288724797391,1.04015993274328,2025,262.113738215882,473.272769398194
p39,244.306881930855,455,1.11129951583245,1.06084071828638,2026,271.498119604295,482.682526820303
p39,244.306881930855,455,1.15108704686504,1.08193268568451,2027,281.218487250592,492.279371986453
p39,244.306881930855,455,1.19229907921622,1.1034440101841,2028,291.286870372344,502.067024633765
p39,244.306881930855,455,1.23498661388945,1.12538302957436,2029,301.715728865675,512.049278456335
p39,244.306881930855,455,1.27920247786212,1.14775824741907,2030,312.517968724718,522.230002575677
p39,244.306881930855,455,1.32500138946047,1.1705783363525,2031,323.706958013137,532.613143040389
p39,244.306881930855,455,1.3724400260749,1.19385214144097,2032,335.29654340746,543.202724355642
p39,244.306881930855,455,1.42157709429985,1.21758868361116,2033,347.301067332721,554.00285104308
p39,244.306881930855,455,1.47247340258475,1.24179716314667,2034,359.735385711595,565.017709231733
p39,244.306881930855,455,1.52519193648612,1.26648696325397,2035,372.614886349006,576.251568280558
p39,244.306881930855,455,1.57979793661393,1.29166765369944,2036,385.955507974947,587.708782433244
p39,244.306881930855,455,1.63635897936859,1.3173489945185,2037,399.773759969097,599.393792505917
p39,244.306881930855,455,1.69494506056859,1.34354093979868,2038,414.086742791615,611.3111276084
p39,244.306881930855,455,1.75562868207217,1.37025364153779,2039,428.912169145428,623.465406899696
p39,244.306881930855,455,1.81848494150041,1.39749745357884,2040,444.268385896177,635.861341378374
p39,244.306881930855,455,1.88359162517248,1.42528293562319,2041,460.174396776959,648.503735708552
p39,244.306881930855,455,1.95102930436837,1.45362085732348,2042,476.649885905961,661.397490082184
p39,244.306881930855,455,2.02088143503801,1.48252220245797,2043,493.715242146087,674.547602118376
p39,244.306881930855,455,2.09323446108024,1.51199817318783,2044,511.391584336726,687.959168800461
p39,244.306881930855,455,2.1681779213195,1.54206019439911,2045,529.700787428889,701.637388451593
p39,244.306881930855,455,2.24580456031253,1.57271991813102,2046,548.665509556049,715.587562749613
p39,244.306881930855,455,2.32621044312228,1.60398922809227,2047,568.309220074195,729.815098781983
p39,244.306881930855,455,2.40949507420098,1.63588024426718,2048,588.656228605793,744.325511141568
p39,244.306881930855,455,2.49576152052963,1.66840532761341,2049,609.731715123603,759.1244240641
p39,244.306881930855,455,2.58511653916618,1.70157708485302,2050,631.561761111572,774.217573608124
p4,556.358333333333,955,1,1,2023,556.358333333333,955
p4,556.358333333333,955,1.03740031996744,1.02621669518704,2024,577.166313016549,980.036943903619
p4,556.358333333333,955,1.07619942386854,1.0531207054806,2025,598.752517797794,1005.73027373397
p4,556.358333333333,955,1.11644962666999,1.08073005001134,2026,621.146053544739,1032.09719776083
p4,556.358333333333,955,1.15820519993497,1.10906322031196,2027,644.377114693822,1059.15537539792
p4,556.358333333333,955,1.20152244500049,1.13813919270203,2028,668.477024963065,1086.92292903044
p4,556.358333333333,955,1.24645976889156,1.16797744099752,2029,693.478279587563,1115.41845615263
p4,556.358333333333,955,1.29307776307465,1.19859794955348,2030,719.414589134605,1144.66104182358
p4,556.358333333333,955,1.34143928515641,1.23002122664873,2031,746.320924957481,1174.67027144954
p4,556.358333333333,955,1.39160954363815,1.26226831822137,2032,774.233566349283,1205.46624390141
p4,556.358333333333,955,1.44365618583996,1.29536082196443,2033,803.190149460275,1237.06958497603
p4,556.358333333333,955,1.49764938911334,1.3293209017911,2034,833.229718044782,1269.5014612105
p4,556.358333333333,955,1.55366195546521,1.36417130267911,2035,864.392776106034,1302.78359405855
p4,556.358333333333,955,1.61176940972084,1.39993536590435,2036,896.72134250994,1336.93827443866
p4,556.358333333333,955,1.67205010135813,1.43663704467382,2037,930.25900764144,1371.9883776635
p4,556.358333333333,955,1.73458531015051,1.47430092016843,2038,965.050992179819,1407.95737876086
p4,556.358333333333,955,1.79945935576095,1.51295221800646,2039,1001.14420807224,1444.86936819617
p4,556.358333333333,955,1.86675971143481,1.55261682513848,2040,1038.58732178768,1482.74906800725
p4,556.358333333333,955,1.93657712194479,1.5933213071854,2041,1077.43081993666,1521.62184836206
p4,556.358333333333,955,2.00900572594714,1.63509292623089,2042,1117.72707734507,1561.5137445505
p4,556.358333333333,955,2.08414318291397,1.67795965908036,2043,1159.53042767405,1602.45147442175
p4,556.358333333333,955,2.1620908048129,1.72195021599862,2044,1202.89723668103,1644.46245627868
p4,556.358333333333,955,2.24295369271156,1.7670940599387,2045,1247.88597822085,1687.57482724146
p4,556.358333333333,955,2.32684087849111,1.81342142627494,2046,1294.55731308918,1731.81746209256
p4,556.358333333333,955,2.41386547185999,1.86096334305323,2047,1342.9741708149,1777.21999261583
p4,556.358333333333,955,2.5041448128659,1.9097516517723,2048,1393.20183451138,1823.81282744255
p4,556.358333333333,955,2.59780063011188,1.95981902870975,2049,1445.30802890133,1871.62717241781
p4,556.358333333333,955,2.69495920488967,2.01119900680719,2050,1499.36301163374,1920.69505150086
p40,1399.41407371168,2609,1,1,2023,1399.41407371168,2609
p40,1399.41407371168,2609,1.03593958015534,1.01994407251575,2024,1449.70842798435,2661.03408519359
p40,1399.41407371168,2609,1.07317081373242,1.04028591106001,2025,1501.81034023376,2714.10594195558
p40,1399.41407371168,2609,1.11174012221293,1.06103344870731,2026,1555.78477333471,2768.23626767737
p40,1399.41407371168,2609,1.1516955954471,1.08219477674996,2027,1611.69902490043,2823.44617254066
p40,1399.41407371168,2609,1.19308705161423,1.10377814785363,2028,1669.62281119212,2879.75718775013
p40,1399.41407371168,2609,1.23596609933801,1.12579197927573,2029,1729.62835404414,2937.19127393037
p40,1399.41407371168,2609,1.28038620203445,1.14824485614805,2030,1791.79047091325,2995.77082969026
p40,1399.41407371168,2609,1.32640274457226,1.17114553482491,2031,1856.18666816421,3055.51870035818
p40,1399.41407371168,2609,1.37407310232908,1.19450294629795,2032,1922.89723770797,3116.45818689135
p40,1399.41407371168,2609,1.42345671272953,1.21832619967919,2033,1992.00535711306,3178.61305496302
p40,1399.41407371168,2609,1.47461514935432,1.24262458575343,2034,2063.59719331489,3242.00754423071
p40,1399.41407371168,2609,1.52761219871282,1.26740758060156,2035,2137.76201005236,3306.66637778946
p40,1399.41407371168,2609,1.58251393977473,1.29268484929609,2036,2214.59227916567,3372.61477181349
p40,1399.41407371168,2609,1.63938882636021,1.31846624967046,2037,2294.18379589414,3439.87844539023
p40,1399.41407371168,2609,1.69830777249095,1.34476183616346,2038,2376.63579831776,3508.48363055046
p40,1399.41407371168,2609,1.75934424080882,1.37158186374031,2039,2462.05109109145,3578.45708249848
p40,1399.41407371168,2609,1.8225743341722,1.39893679189204,2040,2550.53617362627,3649.82609004633
p40,1399.41407371168,2609,1.88807689054425,1.42683728871448,2041,2642.2013728774,3722.61848625609
p40,1399.41407371168,2609,1.95593358129141,1.45529423506878,2042,2737.16098090448,3796.86265929445
p40,1399.41407371168,2609,2.02622901301475,1.48431872882475,2043,2835.53339737576,3872.58756350377
p40,1399.41407371168,2609,2.09905083304106,1.51392208918892,2044,2937.44127719388,3949.82273069388
p40,1399.41407371168,2609,2.17448983870527,1.5441158611189,2045,3043.0116834272,4028.5982816592
p40,1399.41407371168,2609,2.25264009056039,1.57491181982577,2046,3152.37624573736,4108.94493792544
p40,1399.41407371168,2609,2.33359902965622,1.60632197536629,2047,3265.67132450082,4190.89403373065
p40,1399.41407371168,2609,2.41746759903297,1.63835857732664,2048,3383.03818082871,4274.4775282452
p40,1399.41407371168,2609,2.50435036958135,1.67103411959964,2049,3504.62315269718,4359.72801803547
p40,1399.41407371168,2609,2.59435567042597,1.70436134525723,2050,3630.57783740779,4446.67874977612
p41,2195.82840834964,4094,1,1,2023,2195.82840834964,4094
p41,2195.82840834964,4094,1.03549839977209,1.01974838798212,2024,2273.77680302015,4174.84990039881
p41,2195.82840834964,4094,1.07225693593056,1.03988677479214,2025,2354.49224096627,4257.296455999
p41,2195.82840834964,4094,1.11032034130063,1.06042286227821,2026,2438.07294779639,4341.37119816698
p41,2195.82840834964,4094,1.1497349366512,1.08136450438759,2027,2524.62063597079,4427.10628096279
p41,2195.82840834964,4094,1.19054868706439,1.10271971017033,2028,2614.24062857935,4514.53449343733
p41,2195.82840834964,4094,1.23281126030594,1.12449664684231,2029,2707.04198751311,4603.6892721724
p41,2195.82840834964,4094,1.27657408726782,1.14670364290874,2030,2803.13764618569,4694.60471406839
p41,2195.82840834964,4094,1.32189042455634,1.16934919134942,2031,2902.64454696619,4787.31558938451
p41,2195.82840834964,4094,1.36881541930215,1.19244195286676,2032,3005.68378349068,4881.85735503653
p41,2195.82840834964,4094,1.41740617627074,1.21599075919814,2033,3112.38074802553,4978.26616815717
p41,2195.82840834964,4094,1.46772182735543,1.24000461649345,2034,3222.8652840619,5076.5788999242
p41,2195.82840834964,4094,1.51982360353712,1.26449270875959,2035,3337.27184432713,5176.83314966176
p41,2195.82840834964,4094,1.57377490939854,1.28946440137274,2036,3455.7396544052,5279.06725921999
p41,2195.82840834964,4094,1.62964140028366,1.31492924466018,2037,3578.41288216555,5383.32032763878
p41,2195.82840834964,4094,1.68749106219608,1.34089697755277,2038,3705.44081320627,5489.63222610103
p41,2195.82840834964,4094,1.74739429453375,1.36737753130953,2039,3836.9780325253,5598.04361318123
p41,2195.82840834964,4094,1.80942399576059,1.39438103331587,2040,3973.18461264062,5708.59595039517
p41,2195.82840834964,4094,1.87365565211931,1.4219178109567,2041,4114.22630838846,5821.33151805674
p41,2195.82840834964,4094,1.94016742949348,1.44999839556616,2042,4260.27475863649,5936.29343144788
p41,2195.82840834964,4094,2.00904026853044,1.47863352645526,2043,4411.50769515753,6053.52565730783
p41,2195.82840834964,4094,2.08035798314096,1.50783415501907,2044,4568.10915891789,6173.07303064807
p41,2195.82840834964,4094,2.15420736249557,1.53761144892508,2045,4730.26972404372,6294.98127189928
p41,2195.82840834964,4094,2.23067827664142,1.5679767963842,2046,4898.18672973765,6419.29700439693
p41,2195.82840834964,4094,2.30986378586856,1.59894181050616,2047,5072.06452042823,6546.06777221223
p41,2195.82840834964,4094,2.3918602539584,1.63051833374087,2048,5252.11469444424,6675.34205833514
p41,2195.82840834964,4094,2.47676746545239,1.66271844240755,2049,5438.55636151651,6807.16930321652
p41,2195.82840834964,4094,2.56468874708353,1.69555445131324,2050,5631.61640942067,6941.59992367642
p42,477.882648401826,768,1,1,2023,477.882648401826,768
p42,477.882648401826,768,1.04193067096357,1.02689922043213,2024,497.920588491161,788.65860129188
p42,477.882648401826,768,1.08561952309459,1.05452200892413,2025,518.798732853169,809.872902853729
p42,477.882648401826,768,1.13114027810909,1.08288782889271,2026,540.552311816751,831.657852589605
p42,477.882648401826,768,1.17856974892412,1.11201666730538,2027,563.218032942134,854.028800490529
p42,477.882648401826,768,1.22798796927387,1.14192904876343,2028,586.834142962177,877.001509450315
p42,477.882648401826,768,1.27947832876071,1.17264604996398,2029,611.440492320911,900.592166372334
p42,477.882648401826,768,1.33312771356899,1.20418931455083,2030,637.07860241822,924.817393575038
p42,477.882648401826,768,1.38902665307906,1.23658106836495,2031,663.791735674147,949.694260504285
p42,477.882648401826,768,1.44726947262894,1.26984413510511,2032,691.624968531034,975.240295760723
p42,477.882648401826,768,1.50795445268136,1.30400195240975,2033,720.625267516696,1001.47349945069
p42,477.882648401826,768,1.57118399466479,1.33907858837156,2034,750.841568496971,1028.41235586936
p42,477.882648401826,768,1.6370647937683,1.37509875849612,2035,782.324859251385,1056.07584652502
p42,477.882648401826,768,1.70570801898184,1.41208784311686,2036,815.128265511273,1084.48346351375
p42,477.882648401826,768,1.77722950068568,1.4500719052784,2037,849.307140605529,1113.65522325381
p42,477.882648401826,768,1.85174992610568,1.48907770910093,2038,884.919158865267,1143.61168058951
p42,477.882648401826,768,1.92939504296402,1.52913273863861,2039,922.024412945002,1174.37394327445
p42,477.882648401826,768,2.01029587166928,1.57026521724525,2040,960.685515224574,1205.96368684435
p42,477.882648401826,768,2.09458892640366,1.61250412746084,2041,1000.96770346292,1238.40316988993
p42,477.882648401826,768,2.18241644548062,1.65587923143314,2042,1042.93895088198,1271.71524974065
p42,477.882648401826,768,2.27392663136155,1.70042109188845,2043,1086.6700808665,1305.92339857033
p42,477.882648401826,768,2.36927390073646,1.74616109366661,2044,1132.23488647326,1341.05171993596
p42,477.882648401826,768,2.4686191450908,1.79313146583517,2045,1179.71025495145,1377.12496576141
p42,477.882648401826,768,2.57213000219797,1.84136530439846,2046,1229.17629748416,1414.16855377802
p42,477.882648401826,768,2.67998113899565,1.89089659561756,2047,1280.71648437018,1452.20858543429
p42,477.882648401826,768,2.79235454632344,1.94176023995745,2048,1334.41778587392,1491.27186428733
p42,477.882648401826,768,2.90943984601894,1.99399207667843,2049,1390.37081898133,1531.38591488903
p42,477.882648401826,768,3.03143461089065,2.04762890908893,2050,1448.67000030939,1572.5790021803
p43,6642.8852739726,10674,1,1,2023,6642.8852739726,10674
p43,6642.8852739726,10674,1.04191981058616,1.02690796902967,2024,6921.35376640311,10961.2156614227
p43,6642.8852739726,10674,1.08559689169189,1.05453997685665,2025,7211.49560529051,11256.1597129678
p43,6642.8852739726,10674,1.13110490776454,1.08291550589446,2026,7513.80013510719,11559.0401099174
p43,6642.8852739726,10674,1.1785206112511,1.11205456278882,2027,7828.77721355312,11870.0704032078
p43,6642.8852739726,10674,1.22792397204663,1.14197769252364,2028,8156.95807146649,12189.4698899974
p43,6642.8852739726,10674,1.27939831236902,1.17270599290665,2029,8498.89620878159,12517.4637682856
p43,6642.8852739726,10674,1.33303044728778,1.20426112944469,2030,8855.16832804512,12854.2832956926
p43,6642.8852739726,10674,1.38891083114367,1.23666535061943,2031,9226.37530706531,13200.1659525118
p43,6642.8852739726,10674,1.44713371010627,1.26994150357396,2032,9613.14321233428,13555.3556091485
p43,6642.8852739726,10674,1.50779728112677,1.30411305022163,2033,10016.1243549329,13920.1026980657
p43,6642.8852739726,10674,1.57100385755392,1.33920408378818,2034,10435.9983906991,14294.6643903551
p43,6642.8852739726,10674,1.63686004169271,1.37523934579917,2035,10873.4734665147,14679.3047770603
p43,6642.8852739726,10674,1.70547690459651,1.41224424352432,2036,11329.2874146446,15074.2950553786
p43,6642.8852739726,10674,1.77697017339626,1.4502448678914,2037,11804.2089971426,15479.9137198728
p43,6642.8852739726,10674,1.85146042648229,1.48926801188207,2038,12299.0392024222,15896.4467588292
p43,6642.8852739726,10674,1.92907329686819,1.52934118942267,2039,12814.6125961795,16324.1878558976
p43,6642.8852739726,10674,2.00993968407972,1.57049265478346,2040,13351.7987289463,16763.4385971586
p43,6642.8852739726,10674,2.09419597492594,1.6127514224997,2041,13911.5036026482,17214.5086837618
p43,6642.8852739726,10674,2.18198427352513,1.65614728782888,2042,14494.6711986399,17677.7161502855
p43,6642.8852739726,10674,2.27345264097327,1.70071084775836,2043,15102.2850697955,18153.3875889727
p43,6642.8852739726,10674,2.36875534505947,1.74647352257827,2044,15735.3699993394,18641.8583800004
p43,6642.8852739726,10674,2.46805312044931,1.79346757803495,2045,16394.9937292148,19143.472927945
p43,6642.8852739726,10674,2.57151343977512,1.84172614808043,2046,17082.2687609048,19658.5849046106
p43,6642.8852739726,10674,2.67931079609025,1.89128325823412,2047,17798.3542317437,20187.557498391
p43,6642.8852739726,10674,2.7916269971638,1.94217384957302,2048,18544.4578698837,20730.7636703424
p43,6642.8852739726,10674,2.90865147211211,1.99443380336757,2049,19321.8380312122,21288.5864171455
p43,6642.8852739726,10674,3.03058159088419,2.04809996638032,2050,20131.8058216571,21861.4190411435
p44,199.767579908676,321,1,1,2023,199.767579908676,321
p44,199.767579908676,321,1.03989610930372,1.0245367930189,2024,207.737529112052,328.876310559067
p44,199.767579908676,321,1.08138391814502,1.04967564024945,2025,216.025448279992,336.945880520075
p44,199.767579908676,321,1.12452692914262,1.07543131417124,2026,224.644023176956,345.213451848967
p44,199.767579908676,321,1.16939117842267,1.1018189497331,2027,233.606445680052,353.683882864326
p44,199.767579908676,321,1.21604533669583,1.12885405324701,2028,242.926433970957,362.362151092289
p44,199.767579908676,321,1.26456081436693,1.15655251150008,2029,252.618253533426,371.253356191524
p44,199.767579908676,321,1.31501187083812,1.18493060109024,2030,262.696738988511,380.362722949968
p44,199.767579908676,321,1.36747572817277,1.21400499799096,2031,273.177316800928,389.695604355097
p44,199.767579908676,321,1.42203268929414,1.24379278735057,2032,284.076028891316,399.257484739534
p44,199.767579908676,321,1.47876626089968,1.2743114735322,2033,295.409557190531,409.053983003835
p44,199.767579908676,321,1.53776328127919,1.30557899039987,2034,307.195249173568,419.090855918357
p44,199.767579908676,321,1.59911405323236,1.33761371185713,2035,319.451144412181,429.37400150614
p44,199.767579908676,321,1.66291248228923,1.37043446264422,2036,332.196002186849,439.909462508793
p44,199.767579908676,321,1.72925622044517,1.40406052940009,2037,345.449330200355,450.703429937428
p44,199.767579908676,321,1.79824681563019,1.43851167199598,2038,359.231414436926,461.762246710711
p44,199.767579908676,321,1.86998986714164,1.47380813514702,2039,373.563350212632,473.092411382194
p44,199.767579908676,321,1.94459518727798,1.5099706603087,2040,388.46707446458,484.700581959092
p44,199.767579908676,321,2.02217696942111,1.54702049786531,2041,403.965399328316,496.593579814763
p44,199.767579908676,321,2.10285396282461,1.58497941961742,2042,420.08204705484,508.778393697193
p44,199.767579908676,321,2.18674965437522,1.6238697315758,2043,436.841686320672,521.26218383583
p44,199.767579908676,321,2.27399245760605,1.66371428706913,2044,454.269969986544,534.052286149191
p44,199.767579908676,321,2.36471590925055,1.70453650017353,2045,472.393574362525,547.156216555704
p44,199.767579908676,321,2.45905887363826,1.74636035947145,2046,491.240240039669,560.581675390336
p44,199.767579908676,321,2.55716575524522,1.78921044214822,2047,510.838814350678,574.336551929578
p44,199.767579908676,321,2.65918671972421,1.83311192843447,2048,531.219295524597,588.428929027463
p44,199.767579908676,321,2.76527792375334,1.87809061640294,2049,552.412878603092,602.867087865344
p44,199.767579908676,321,2.87560175405457,1.92417293712836,2050,574.452003188625,617.659512818203
p45,1525.09939660796,2636,1,1,2023,1525.09939660796,2636
p45,1525.09939660796,2636,1.03597163016537,1.01997988302872,2024,1579.95970806816,2688.66697166371
p45,1525.09939660796,2636,1.07323721850749,1.04035896178329,2025,1636.79343436298,2742.38622326075
p45,1525.09939660796,2636,1.11184331081135,1.0611452121476,2026,1695.67156244098,2797.17877922108
p45,1525.09939660796,2636,1.15183812718969,1.0823467693628,2027,1756.66763276704,2853.06608404034
p45,1525.09939660796,2636,1.19327162231133,1.10397193121119,2028,1819.85783117641,2910.07001067269
p45,1525.09939660796,2636,1.23619554779594,1.12602916126378,2029,1885.32108403303,2968.21286909132
p45,1525.09939660796,2636,1.28066351685333,1.14852709219276,2030,1953.13915681084,3027.51741502012
p45,1525.09939660796,2636,1.32673107124786,1.17147452915009,2031,2023.39675622114,3088.00685883964
p45,1525.09939660796,2636,1.37445575067169,1.19488045321364,2032,2096.18163601373,3149.70487467115
p45,1525.09939660796,2636,1.42389716461351,1.21875402490216,2033,2171.58470658385,3212.63560964208
p45,1525.09939660796,2636,1.47511706681251,1.24310458776049,2034,2249.70014852185,3276.82369333664
p45,1525.09939660796,2636,1.52817943239051,1.26794167201641,2035,2330.62553024745,3342.29424743526
p45,1525.09939660796,2636,1.58315053775878,1.29327499831054,2036,2414.46192987548,3409.07289554659
p45,1525.09939660796,2636,1.64009904339914,1.31911448150076,2037,2501.31406146532,3477.185773236
p45,1525.09939660796,2636,1.69909607962287,1.34547023454264,2038,2591.29040581178,3546.65953825439
p45,1525.09939660796,2636,1.76021533541449,1.37235257244743,2039,2684.50334594071,3617.52138097142
p45,1525.09939660796,2636,1.82353315047143,1.3997720163191,2040,2781.06930747858,3689.79903501714
p45,1525.09939660796,2636,1.88912861055447,1.42773929747203,2041,2881.10890407146,3763.52078813628
p45,1525.09939660796,2636,1.95708364626815,1.45626536163103,2042,2984.74708803486,3838.71549325941
p45,1525.09939660796,2636,2.0274831353944,1.4853613732152,2043,3092.11330642281,3915.41257979528
p45,1525.09939660796,2636,2.10041500890733,1.51503871970743,2044,3203.34166271086,3993.64206514878
p45,1525.09939660796,2636,2.17597036080153,1.54530901611117,2045,3318.57108429521,4073.43456646904
p45,1525.09939660796,2636,2.25424356187108,1.5761841094963,2046,3437.94549601696,4154.82131263225
p45,1525.09939660796,2636,2.33533237758137,1.60767608363577,2047,3561.61399992838,4237.83415646389
p45,1525.09939660796,2636,2.41933809018094,1.63979726373489,2048,3689.7310615256,4322.50558720516
p45,1525.09939660796,2636,2.50636562520591,1.67256022125513,2049,3822.45670268046,4408.86874322853
p45,1525.09939660796,2636,2.59652368253501,1.7059777788343,2050,3959.95670151242,4496.95742500723
p46,994.45086431833,1735,1,1,2023,994.45086431833,1735
p46,994.45086431833,1735,1.04191056833971,1.02687588355824,2024,1036.12886522783,1781.62965797355
p46,994.45086431833,1735,1.08557763241798,1.05447408023352,2025,1079.55361484271,1829.51252920516
p46,994.45086431833,1735,1.1310748079695,1.08281400282907,2026,1124.79832039396,1878.68229490843
p46,994.45086431833,1735,1.17847879600623,1.11191558588434,2027,1171.93925726922,1929.17354150932
p46,994.45086431833,1735,1.22786951212315,1.14179929969716,2028,1221.055897601,1981.02178497457
p46,994.45086431833,1735,1.27933022122324,1.17248616472271,2029,1272.23104424401,2034.26349579389
p46,994.45086431833,1735,1.33294767788888,1.20399776635945,2030,1325.55097036771,2088.93612463364
p46,994.45086431833,1735,1.3888122726363,1.23635627013251,2031,1381.10556489907,2145.0781286799
p46,994.45086431833,1735,1.44701818429966,1.26958443728509,2032,1438.98848406113,2202.72899868964
